slope error qpv qph
0.0016398290956686744 1.0531524007988029e-05 -0.175 0.234
0.0016351150008745204 1.0677503260138611e-05 -0.175 0.234
0.0011157528564259547 1.4627176869558312e-05 -0.175 0.234
0.001714903758797563 1.1132023869950212e-05 -0.175 0.234
0.0017946752318186215 1.029006526172001e-05 -0.175 0.234
0.002009242622399101 9.845304661278232e-06 -0.175 0.234
0.0005933561829456567 3.908646856173804e-06 0.0 0.234
0.0008206233894223966 5.935691211950304e-06 0.0 0.234
0.000766178437811788 5.831148212950723e-06 0.0 0.234
0.0006558023047305269 5.742579701129882e-06 0.0 0.234
0.0013702516644817989 1.2698662422625446e-05 -0.1 0.234
0.0014394592324682186 1.3815307805105718e-05 -0.1 0.234
0.0014467232837173825 1.4038350646397379e-05 -0.1 0.234
0.001955179988160483 2.086354332030951e-05 -0.2 0.234
0.0019406264002689616 1.6065082829517286e-05 -0.2 0.234
0.0015388234928604284 2.0784773009189675e-05 -0.2 0.234
0.0016394557039824769 2.4673995992542804e-05 -0.2 0.234
0.002380437795561152 3.782695773431003e-05 -0.3 0.234
0.002228489637914353 2.1932006743056552e-05 -0.3 0.234
0.003164693471398146 3.525907118779601e-05 -0.3 0.234
0.0031938127213860168 0.00010970825130309377 -0.3 0.234
0.003108545403863557 9.571389530893976e-05 -0.3 0.234
0.0022924947762932744 9.912692100511744e-05 -0.4 0.234
0.002453822735887274 0.0001501233602204633 -0.4 0.234
0.0033491656655792327 0.000126332548578996 -0.4 0.234
0.0041957938342876665 0.000265906255053359 -0.5 0.234
0.003654984829766834 0.00013037578584497228 -0.5 0.234
0.003654984829766834 0.00013037578584497228 -0.5 0.234
0.004856562404881277 0.0002145128423792642 -0.5 0.234
0.004191277917983338 0.0001781988908824145 -0.5 0.234
0.004302083317866783 0.00020057763107118583 -0.6 0.234
0.003885959692310032 0.00011138029568829367 -0.6 0.234
0.0035629696625248397 0.000163466348078926 -0.6 0.234
0.004655440327517871 0.0001457364658918996 -0.6 0.234
0.0026321206624887266 0.0001471461400472385 -0.7 0.234
0.002860243347336249 0.0001636712915337695 -0.7 0.234
0.002626556752585106 0.00011603950197867649 -0.7 0.234
0.003226857484901589 6.670447159167964e-05 -0.7 0.234
0.0021376288036544845 8.3002790342179e-05 -0.8 0.234
0.0022887267749885586 4.462286737833638e-05 -0.8 0.234
0.0025050418154451983 7.496178200547676e-05 -0.8 0.234
0.002559186872077472 5.110334947508717e-05 -0.8 0.234
0.0021946351984658496 3.955445708463993e-05 -0.9 0.234
0.002427906132166122 4.840211999199855e-05 -0.9 0.234
0.0024028253172706784 4.6628757563674655e-05 -0.9 0.234
0.0028389218428405433 0.00014679424389236112 -1.0 0.234
0.0020017539337585564 0.00013441609517725496 -1.0 0.234
0.0012667525192901386 8.127892195441466e-05 -1.1 0.234
0.003163712992677011 0.0001967784564577377 -1.1 0.234
0.002592566899533076 0.00013376874638043146 -1.2 0.234
0.004413121765424853 0.00017280900293045574 -1.2 0.234
0.004413121765424853 0.00017280900293045574 -1.2 0.234
0.003983798852853858 0.00015084297769739978 -1.2 0.234
0.003969048088762377 0.00015721894207797662 -1.3 0.234
0.0038984294651190393 0.0003590406406533258 -1.3 0.234
0.0037599666008452885 0.00032040233672373604 -1.3 0.234
0.003603993554356255 0.00036248478396477525 -1.3 0.234
0.0026300845588091578 7.216744043955762e-05 -1.4 0.234
0.0024515844722232927 0.00014006790331782732 -1.4 0.234
0.0026380860828529675 0.00012038611081570483 -1.4 0.234
0.002497210162578229 9.366141688718283e-05 -1.5 0.234
0.0013643630502731617 5.1102726291771726e-05 -1.5 0.234
0.0013763122524539071 5.503224812902325e-05 -1.5 0.234
0.000919580233078305 3.5296812270923315e-05 -1.6 0.234
0.0011300541999457734 5.126379802389117e-05 -1.6 0.234
0.0008996647695564213 3.642564890312953e-05 -1.6 0.234
0.0007649379187570591 3.11676412860796e-05 -1.7 0.234
0.0010347784193245253 4.2504379142058994e-05 -1.7 0.234
0.0012670514361915136 6.748263843733952e-05 -1.7 0.234
0.0009592337003139052 3.9147180900290085e-05 -1.8 0.234
0.0005917039985730456 2.2668251511386564e-05 -1.8 0.234
0.0004876812475561299 1.5963577986609406e-05 -1.8 0.234
0.0008728226904980749 5.196561387600833e-05 -1.9 0.234
0.0007633171174474733 3.3936413443058335e-05 -1.9 0.234
0.00038259629198505074 1.5202786074042773e-05 -1.9 0.234
0.0005652853680858031 2.8431376490960443e-05 -2.0 0.234
0.00043720111664301205 3.40588284197441e-05 -2.0 0.234
0.0 0.0 -2.0 0.234
0.0005167623805342476 1.892076266349278e-05 -2.0 0.234
0.0005657995332183542 1.8111520618106195e-05 -2.0 0.234
0.0012758108896564725 5.135137486676005e-05 -1.5 0.234
0.0011365324389700903 3.552156642173651e-05 -1.5 0.234

