slope error QPV QPH
0.0010905474785979934 9.578389744568996e-05 -1.5 0.05
0.0012298142762866729 2.9809251318997685e-05 -1.5 0.05
0.0032652116142594073 0.0001613428811125738 -1.4 0.05
0.003905061732768417 0.00014776605199559172 -1.4 0.05
0.003449876574851624 0.00010140062636012062 -1.4 0.05
0.0063442478181472955 0.0004662019583645888 -1.3 0.05
0.00649171849966829 0.0006624065460805368 -1.3 0.05
0.005709693731018396 0.0002685864108943771 -1.3 0.05
0.005124518368010177 0.00027148462576811436 -1.2 0.05
0.005404075712910355 0.00042361653042324507 -1.2 0.05
0.006290983446589051 0.00023636217790535687 -1.2 0.05
0.00636132155624441 0.000284027334289205 -1.2 0.05
0.003545799560374183 0.0003030118946198527 -1.1 0.05
0.003953816405414929 0.0003388723095889022 -1.1 0.05
0.0044371968269981705 0.00058118191403142 -1.1 0.05
0.004447851253801399 0.000430652952915914 -1.1 0.05
0.0043506152173713 0.0002078900519446622 -1.0 0.05
0.003006401684393246 9.373971053923558e-05 -1.0 0.05
0.003845081769022807 0.0001732988335942009 -1.0 0.05
0.003368147047290199 9.411064559433925e-05 -0.95 0.05
0.0027392916586330453 9.592700119734292e-05 -0.95 0.05
0.003016238215325225 0.00020557877079369224 -0.95 0.05
0.003153348295617733 9.792442779151301e-05 -0.95 0.05
0.002242824139960234 0.00011722811812576657 -0.9 0.05
0.0032067655635703084 0.00012279394099911386 -0.9 0.05
0.002551048925908801 8.890273461786365e-05 -0.9 0.05
0.003553007725243662 0.00013055746615922705 -0.85 0.05
0.003146285000586824 0.00014459168217360803 -0.85 0.05
0.0032614721414978777 7.01837284448996e-05 -0.85 0.05
0.003171808006214244 0.00011865350817806346 -0.85 0.05
0.004554705780383858 0.00012318153952136342 -0.8 0.05
0.004040672485984572 0.00015812560810218407 -0.8 0.05
0.0035485401005025097 0.0001841188791891934 -0.8 0.05
0.0038257054838649047 0.0002704397234313028 -0.75 0.05
0.0036705082709120045 0.00011771871919866696 -0.75 0.05
0.0030728893534167495 0.0003008376642032253 -0.75 0.05
0.004247977671220454 0.00039580422866598115 -0.75 0.05
0.0030097252407150794 0.0002591095561934135 -0.75 0.05
0.005032231161021908 0.0003422806677086422 -0.75 0.05
0.0033730667054017067 0.00040149398235584175 -0.75 0.05
0.003730936442058019 0.00012429089323861092 -0.75 0.05
0.0031665736700369307 0.00028546550357830383 -0.75 0.05
0.0049372693246093466 0.0004378308261129108 -0.75 0.05
0.004288600393868308 0.0002164620259365921 -0.75 0.05
0.0033367643680529547 0.0002407487018944557 -0.7 0.05
0.003764875449127261 0.0003130006881672296 -0.7 0.05
0.0032700087927598825 0.0006368798319390991 -0.65 0.05
0.00381381504966815 0.0004633667979909249 -0.65 0.05
0.003714193443522065 0.0004698496554730359 -0.65 0.05
0.0042830705975246 0.00035861050446151996 -0.6 0.05
0.005725360155625438 0.0005243825545323804 -0.6 0.05
0.006001445851040516 0.000799738404173308 -0.6 0.05
0.004956065927943134 0.0006084171159653516 -0.6 0.05
0.00488371674271506 0.0005263073660510966 -0.6 0.05
0.004976443271023148 0.000416045895709524 -0.6 0.05
0.007173072421949642 0.0006712802371468693 -0.6 0.05
0.008541532101475937 0.0006357177028868156 -0.55 0.05
0.008935204976051112 0.0005487848547839533 -0.55 0.05
0.009563099958398134 0.0012246903530753427 -0.55 0.05
0.006961693868168072 0.0003532987410772864 -0.5 0.05
0.008766225742204058 0.00020828160502041454 -0.5 0.05
0.008465970361930635 0.00043269835556945726 -0.5 0.05
0.008410312373942021 0.0002722371592854737 -0.5 0.05
0.006821304771203005 0.0003784370860400277 -0.5 0.05
0.008272216887561223 0.0002521953404741838 -0.5 0.05
0.010333856103625099 0.00046004797477573934 -0.5 0.05
0.0057922739749938995 0.00026617575511498026 -0.5 0.05
0.006666776781831124 9.659112847144074e-05 -0.45 0.05
0.006187768063413279 0.0001279912753033027 -0.45 0.05
0.005429487608598355 0.0001336261096800549 -0.45 0.05
0.006704854984809774 0.0001306661140811726 -0.45 0.05
0.006092291879890009 0.00012051257885169493 -0.45 0.05
0.005040498426291057 0.0002090060162828711 -0.45 0.05
0.006820914908897631 0.0006109110260362819 -0.45 0.05
0.006075057720392379 0.00012548409593759118 -0.45 0.05
0.009497256297985274 0.0015357026324818975 -0.43 0.05
0.004807732625231854 0.0014600970415499263 -0.43 0.05
0.006924557001736581 0.003457761445509017 -0.43 0.05
0.00735409971637898 0.0018234703841741506 -0.43 0.05
0.005248348010394101 0.00034156797325441546 -0.4 0.05
0.005735379502703108 0.0001141253598416806 -0.4 0.05
0.0060904642141206685 7.148806257596718e-05 -0.4 0.05
0.007889630746895972 0.00028380155724510225 -0.4 0.05
0.006172804353464748 9.71638124001229e-05 -0.4 0.05
0.006049210859771985 0.000456789263923727 -0.4 0.05
0.0070904885005327635 0.0007572229620511106 -0.4 0.05
0.006618830384143782 0.0003576221686551036 -0.35 0.05
0.005525324120296229 0.0004528854635457485 -0.35 0.05
0.005239149560457966 5.9002346467633366e-05 -0.35 0.05
0.006432171884467848 0.0004184982883491435 -0.35 0.05
0.0059368706886981405 0.00036041074670180865 -0.35 0.05
0.0061579814604493105 0.00047222639850206724 -0.35 0.05
0.004742765461739254 6.747065036401559e-05 -0.35 0.05
0.005792413966740963 0.00043095960793302615 -0.35 0.05
0.004658720903521267 4.521366872691119e-05 -0.35 0.05
0.006011003987459221 0.00031761566715647 -0.32 0.05
0.006058972467369364 0.0003818301859334049 -0.32 0.05
0.006020794515505936 0.0003561737984979236 -0.32 0.05
0.006205736869231289 0.00026140793859538003 -0.32 0.05
0.005929111643489481 0.00023192439415050298 -0.3 0.05
0.005023253435384897 5.539760567441779e-05 -0.3 0.05
0.005533546673517581 0.0003474053113378694 -0.3 0.05
0.00572139402584845 0.000245913549459631 -0.3 0.05
0.005412541565818391 0.00027758029350078453 -0.3 0.05
0.005337738203714182 0.00012110491773476112 -0.3 0.05
0.005671236700833142 0.00020170837783751904 -0.3 0.05
0.0060330592963111504 0.000298923871901661 -0.3 0.05
0.005507739275264481 0.00043079938787231163 -0.3 0.05
0.005242356140995508 0.00010007546451104301 -0.3 0.05
0.005635480568798905 0.00012481712130331567 -0.3 0.05
0.006159755330753345 0.0001889087003595176 -0.28 0.05
0.0051727171134790875 0.0002290347257392259 -0.28 0.05
0.006031674192361948 0.00022723718440792492 -0.28 0.05
0.005638105996257292 0.00017938262992266723 -0.28 0.05
0.005615790480811273 0.0001519032792302453 -0.28 0.05
0.0055161409451391025 0.00021936007009839634 -0.26 0.05
0.005383925794613596 0.00018375366337934987 -0.26 0.05
0.004900053238740595 0.0001631128119629064 -0.26 0.05
0.0048091926381958975 0.00017590757646613773 -0.26 0.05
0.005024027021926568 0.00020702042055858967 -0.26 0.05
0.005407246559330217 0.00018602448955124182 -0.26 0.05
0.005157697696328896 0.00016109592620847118 -0.26 0.05
0.005111260508364159 0.00019103725697457968 -0.26 0.05
0.0046116358203678355 0.00015896172900944352 -0.26 0.05
0.005078745631111323 0.0002015174381910008 -0.26 0.05
0.0037986008342245085 3.101194670960373e-05 -0.25 0.05
0.005013977017641109 8.909312041775982e-05 -0.25 0.05
0.004478022711220729 7.105487147837806e-05 -0.25 0.05
0.004780816172462024 0.00019385836013653516 -0.24 0.05
0.004744388544747846 0.00018329117733458734 -0.24 0.05
0.004345726815249429 0.00016154844494837786 -0.24 0.05
0.005068755982701562 0.00020899439793133285 -0.24 0.05
0.004260152465366121 0.00015515591984203528 -0.24 0.05
0.0048893453272288055 0.00019782820006333807 -0.24 0.05
0.004451332718652752 0.00017749822174871306 -0.24 0.05
0.004586744649677175 0.0001980492622668251 -0.24 0.05
0.00410637130241508 0.00015734439342642058 -0.24 0.05
0.0044611327647503625 6.596869342571179e-05 -0.25 0.05
0.004575262312092672 5.688990003518122e-05 -0.25 0.05
0.004651583656362754 0.00012285571813728326 -0.25 0.05
0.004804783698529458 0.00018544953069706728 -0.24 0.05
0.005119341633577679 0.00020044646817910463 -0.24 0.05
0.0040229703278203775 0.00016891940378841708 -0.24 0.05
0.0039164604425355075 0.00015606155199258387 -0.24 0.05
0.004421538881744937 0.00015546626627959185 -0.24 0.05
0.00461708343248697 0.00016995131969663237 -0.24 0.05
0.004215770688167446 0.0001739828768913826 -0.24 0.05
0.00458580070805252 0.0001714487486246988 -0.24 0.05
0.00404739296887505 0.0001536827977275208 -0.24 0.05
0.004305716433097799 0.0001625478149263377 -0.22 0.05
0.0040634583388673385 0.00016150237848632597 -0.22 0.05
0.004605081040573286 0.00015089437068160585 -0.22 0.05
0.004615177630078766 0.00016871796539100098 -0.22 0.05
0.003446354480419388 0.00015636616547179923 -0.22 0.05
0.003953619562501843 0.0001544984918785072 -0.22 0.05
0.0038068420246034572 0.00016986634242875347 -0.22 0.05
0.003927547788751984 0.00015325792175825356 -0.22 0.05
0.004331308883984341 0.00014903656194533978 -0.22 0.05
0.004347966607933212 0.00016533202903247791 -0.22 0.05
0.004189799571700068 0.00015051298480443112 -0.22 0.05
0.003776398145275663 0.00015356438337732378 -0.22 0.05
0.0040708581891159504 0.00015258001396265832 -0.22 0.05
0.004012941465434334 0.00014277342764232415 -0.22 0.05
0.004329476846716708 0.0001622546566861257 -0.22 0.05
0.004573457157669977 0.00015643378924853159 -0.22 0.05
0.004406785698510421 0.00017479087530951757 -0.22 0.05
0.00431403343931052 0.00016041622177923764 -0.22 0.05
0.004333037810399742 0.00016606678656623836 -0.2 0.05
0.0039624728342507135 0.00015607873701337725 -0.2 0.05
0.003569540806312927 2.284229821098327e-05 -0.2 0.05
0.0038123783863749155 0.0001494242711128713 -0.2 0.05
0.004018520369546462 0.00015697327978042884 -0.2 0.05
0.004389955059088816 0.0001553893869323106 -0.2 0.05
0.0038851169565140018 1.1779380629426759e-05 -0.2 0.05
0.0040832630734714236 0.0001498554980350111 -0.2 0.05
0.0037446675591104586 1.5050064273562274e-05 -0.2 0.05
0.003885343565500116 0.00015085659324820468 -0.2 0.05
0.003818992053264602 0.00014099949384501533 -0.2 0.05
0.003871091398012722 0.0001680123485970605 -0.2 0.05
0.003818208563864575 5.7686639414501174e-05 -0.2 0.05
0.0042193839173979885 0.0001558138834673724 -0.2 0.05
0.004252982618519047 0.00015547435911559472 -0.2 0.05
0.003919230942236423 2.1265189996660844e-05 -0.2 0.05
0.0037229529168367336 1.4759594328319835e-05 -0.2 0.05
0.003735415998384379 0.00013700252958111082 -0.2 0.05
0.00420711561714754 0.00014843254547288744 -0.2 0.05
0.0036235322762337686 0.00014095631529304384 -0.2 0.05
0.0038226987755978995 2.0248217026233915e-05 -0.2 0.05
0.0035090320595068947 0.00014349897869032834 -0.2 0.05
0.0035765002759604973 0.00014754767662873708 -0.2 0.05
0.0039430791687191154 2.270778001373969e-05 -0.2 0.05
0.0035276807404168746 0.0001321816657068183 -0.2 0.05
0.004065718577157177 0.0001386769856816282 -0.18 0.05
0.0037715892060502802 0.00012625892920899842 -0.18 0.05
0.004671254620828902 0.00018995576378325868 -0.18 0.05
0.00458715742631633 0.00020072717583689977 -0.18 0.05
0.004250821872269493 0.00015421704044937468 -0.18 0.05
0.003673139698836216 0.0001410731500201609 -0.18 0.05
0.0037738826825454673 0.00014981174415796704 -0.18 0.05
0.004003999251218953 0.0001475934190327935 -0.18 0.05
0.003814884520423674 0.00014529814894016327 -0.18 0.05
0.003812673754933382 0.00012380315798419568 -0.16 0.05
0.0035274857147852305 0.00011039422441454755 -0.16 0.05
0.0035395982316233777 0.00011823789111916301 -0.16 0.05
0.003777740517548877 0.00012715057110030463 -0.16 0.05
0.003460421356339177 0.00011443214102647592 -0.16 0.05
0.0038075737756343166 0.00012071018917114468 -0.16 0.05
0.0034205327689610116 0.00011628512775916401 -0.16 0.05
0.003602925009256984 0.00013270454065147659 -0.16 0.05
0.00371014231985564 0.00014888944904498474 -0.16 0.05
0.003552273073331166 0.00011707238541940866 -0.14 0.05
0.003486478973729215 0.00010688506179768732 -0.14 0.05
0.0035986516005859543 0.00011933841600122571 -0.14 0.05
0.003599891140540887 0.00012206544542456867 -0.14 0.05
0.0036246704555541382 0.0001357147081747269 -0.14 0.05
0.0030186240474553505 8.579012977306723e-05 -0.12 0.05
0.003395335864267686 9.31739256266647e-05 -0.12 0.05
0.003352610049902764 0.00011071545549136866 -0.12 0.05
0.0033734301352263147 9.80451378230172e-05 -0.12 0.05
0.0034250709517777344 9.213432308773003e-05 -0.12 0.05
0.0032913106081764437 9.791604244491778e-05 -0.12 0.05
0.0030177381146826443 8.921919135405206e-05 -0.1 0.05
0.0030355985422852194 8.165819335990197e-05 -0.1 0.05
0.0031773057839845297 8.278766274631835e-05 -0.1 0.05
0.0030013974313314934 6.930667032130452e-05 -0.1 0.05
0.0028833317236367792 6.554698928777847e-05 -0.08 0.05
0.0029287153556530185 6.958308025462783e-05 -0.08 0.05
0.0028447941407824962 6.068326573637746e-05 -0.08 0.05
0.002906691188549466 6.121082377326894e-05 -0.08 0.05
0.002647116164391222 5.821129348871693e-05 -0.08 0.05
0.0026008128534148293 5.134165121939432e-05 -0.06 0.05
0.0027034757119004846 4.9982018899528844e-05 -0.06 0.05
0.0025501732328085534 4.5374976552375555e-05 -0.06 0.05
0.0027054077099035426 5.584690232888255e-05 -0.06 0.05
0.002571289618435631 4.6179060782383344e-05 -0.04 0.05
0.0024344541842917225 4.1571209408377864e-05 -0.04 0.05
0.0023832696660421493 4.35072556497622e-05 -0.04 0.05
0.0025114154196456706 5.2395321737533e-05 -0.04 0.05
0.0023265460748675836 5.1026778627112746e-05 -0.04 0.05
0.0023791652103520525 3.7195241558323236e-05 -0.04 0.05
0.0023195993376580746 3.0571732942844955e-05 -0.03 0.05
0.0025026607503690038 3.228727007105483e-05 -0.03 0.05
0.0022859127685168905 3.319819157687669e-05 -0.03 0.05
0.002255523272891326 3.3949035502661286e-05 -0.03 0.05
0.0023023791262495835 3.078255022036212e-05 -0.03 0.05
0.0022891359038213154 3.255285124700391e-05 -0.03 0.05
0.002414658786955105 3.6309566859444415e-05 -0.03 0.05
0.0021507030113345343 3.794639342373395e-05 -0.03 0.05
0.002474853686213171 3.610894492589041e-05 -0.03 0.05
0.002188726789983288 3.634880833382364e-05 -0.03 0.05
0.0023120296737579294 3.743095751907747e-05 -0.03 0.05
0.002432404370203808 4.383606901472509e-05 -0.03 0.05
0.0021753257553994696 3.621717495914052e-05 -0.02 0.05
0.002216920135733906 3.336540144069512e-05 -0.02 0.05
0.0023088712219975207 3.3553479951524645e-05 -0.02 0.05
0.0020634778244499508 3.293914506717236e-05 -0.02 0.05
0.0021327851650463237 2.631369299414057e-05 -0.01 0.05
0.0021638947178169443 2.6810493313255238e-05 -0.01 0.05
0.0020951541702484613 3.385029165656041e-05 -0.01 0.05
0.0021467435317133274 3.264837487322165e-05 -0.01 0.05
0.0019792313132114634 2.9188652912840078e-05 0.0 0.05
0.0019163697610739307 2.3482480484517536e-05 0.0 0.05
0.002117897894262259 2.61103165622366e-05 0.0 0.05
0.0018045705384760495 2.3521853758965435e-05 0.0 0.05
0.002041370810082993 3.0428701200515323e-05 0.0 0.05
0.00205538554277679 3.065794021449061e-05 0.0 0.05
0.0014865803681814648 2.5503095166605132e-05 0.01 0.05
0.0017774183146988935 1.935008020368096e-05 0.01 0.05
0.001790856288937231 2.0138672810328415e-05 0.01 0.05
0.0015790333700307128 2.340593320031163e-05 0.01 0.05
0.0018602195467906301 2.4251277895238758e-05 0.01 0.05
0.0015510027451352197 1.845617777886071e-05 0.02 0.05
0.0014861566701693245 1.9555385126248853e-05 0.02 0.05
0.0013847428299550231 1.9653358543698315e-05 0.02 0.05
0.0015115296618914025 1.695694915406258e-05 0.02 0.05
0.0015135947667079515 1.7086574660659382e-05 0.02 0.05
0.0015648116212796585 2.046429593450466e-05 0.02 0.05
0.001514883583120298 1.995547809737999e-05 0.02 0.05
0.0016400047126765714 1.9494892040162792e-05 0.02 0.05
0.00183246489653188 1.7954112948471127e-05 0.02 0.05
0.0016034181240256258 1.9788008503866164e-05 0.02 0.05
0.0015564128539684206 1.7202692838604358e-05 0.02 0.05
0.0015185660709306215 1.941473800393754e-05 0.02 0.05
0.0012341715223367837 1.5497142083673058e-05 0.03 0.05
0.0014012034088917396 1.813114284624674e-05 0.03 0.05
0.0013100943400716194 1.6474975327970092e-05 0.03 0.05
0.001256006902780097 1.3446707469284739e-05 0.03 0.05
0.001363524737716825 1.5020028485082084e-05 0.03 0.05
0.0013213797932722054 1.6749484625342103e-05 0.03 0.05
0.0014071687351026813 1.690524358625632e-05 0.03 0.05
0.001680363785945757 1.4755807289220504e-05 0.03 0.05
0.0014005477811258468 1.546096824674257e-05 0.03 0.05
0.001642277256082442 1.4934775412228868e-05 0.03 0.05
0.0014197087914224098 1.6898208757710784e-05 0.03 0.05
0.001436150363066981 1.5974781553755592e-05 0.03 0.05
0.0014609456421724992 1.7514089245775116e-05 0.03 0.05
0.0013308499120975499 1.8449247131209227e-05 0.03 0.05
0.0013328201050988205 1.7918419272757043e-05 0.03 0.05
0.0017046528971924623 1.698119303283874e-05 0.03 0.05
