,Unnamed: 0,time,QPH,QPV,grstart,grend,slope,intensity,error,nturns,acqPeriod,current_start,current_end,current_mapping,QPV_error
43,43,2022.08.23.11.13.11.149512,0.05,0.03,19.4058172559005,51.15234376787012,0.0015780204619427,3.4108286,0.0006966073846776,229629,1661245990044000000,-5.895031452178955,-5.922498226165772,-5.895031452178955,0.006489016036653306
44,44,2022.08.23.11.13.49.558710,0.05,0.03,30.21956713348351,51.84421496400903,0.0018375179080338,3.3548832,0.0005796948076319,229630,1661246028444000000,-5.895031452178955,-5.922498226165772,-5.895031452178955,0.006489016036653306
45,45,2022.08.23.11.14.27.942201,0.05,0.03,24.81269219469204,50.229848839684905,0.0016969630041251,3.3050191,0.0006330581262161,229630,1661246066844000000,-5.881298065185547,-5.922498226165772,-5.881298065185547,0.009733524054979847
46,46,2022.08.23.11.16.23.081432,0.05,0.03,28.417275487219683,54.54251262895078,0.0016681601511917,3.3141406,0.0007283938570773,229632,1661246182044000000,-5.895031452178955,-5.922498226165772,-5.895031452178955,0.006489016036653306
47,47,2022.08.23.11.17.01.601903,0.05,0.03,23.01040054842821,50.94478240902845,0.0017018843087588,3.432112,0.000521250640869,229630,1661246220444000000,-5.922498226165772,-5.895031452178955,-5.922498226165772,-0.006489016036653306
48,48,2022.08.23.11.17.39.913567,0.05,0.03,24.81269219469204,52.90508413142203,0.0016362969698421,3.432112,0.0007075691550668,229630,1661246258844000000,-5.922498226165772,-5.922498226165772,-5.922498226165772,0.0
49,49,2022.08.23.11.18.18.352394,0.05,0.03,28.417275487219683,47.62380066756168,0.0018684711367599,3.4071798,0.0007824756539355,229630,1661246297244000000,-5.922498226165772,-5.922498226165772,-5.922498226165772,0.0
50,50,2022.08.23.11.18.56.746706,0.05,0.03,23.01040054842821,49.51491527034136,0.0015839423937164,3.414477,0.0007416448083786,229631,1661246335644000000,-5.922498226165772,-5.895031452178955,-5.922498226165772,-0.006489016036653306
51,51,2022.08.23.11.19.35.147846,0.05,0.03,30.21956713348351,52.99733362424055,0.0017443726053385,3.4004908,0.0007952796617056,229629,1661246374044000000,-5.908764839172363,-5.93623161315918,-5.908764839172363,0.006489016036653084
52,52,2022.08.23.11.20.13.473693,0.05,0.03,28.417275487219683,47.41623930872,0.001947216755663,3.401707,0.000608152125123,229630,1661246412444000000,-5.908764839172363,-5.922498226165772,-5.908764839172363,0.003244508018326764
53,53,2022.08.23.11.20.51.929177,0.05,0.03,24.81269219469204,49.584102389955255,0.0017638501010096,3.3883288,0.000637656195318,229633,1661246450844000000,-5.93623161315918,-5.922498226165772,-5.93623161315918,-0.0032445080183263197
54,54,2022.08.23.11.21.30.450826,0.05,0.03,23.01040054842821,48.79998170099783,0.0016729429753797,3.4375849,0.0007379499027823,229630,1661246489244000000,-5.922498226165772,-5.895031452178955,-5.922498226165772,-0.006489016036653306
55,55,2022.08.23.11.23.08.752466,0.05,0.03,21.208108902164327,49.72247662918304,0.0016209578796858,3.4175174,0.0006896978233152,229630,1661246587644000000,-5.922498226165772,-5.908764839172363,-5.922498226165772,-0.003244508018326764
56,56,2022.08.23.11.24.01.601525,0.05,0.03,19.4058172559005,50.32209833250343,0.001509529366641,3.346978,0.0006109006377342,229630,1661246640444000000,-5.922498226165772,-5.881298065185547,-5.922498226165772,-0.009733524054979847
57,57,2022.08.23.11.24.54.356862,0.05,0.03,23.01040054842821,42.22720533767817,0.0019758160456729,3.365829,0.000575059972595,229630,1661246693244000000,-5.922498226165772,-5.908764839172363,-5.922498226165772,-0.003244508018326764
58,58,2022.08.23.11.25.47.086124,0.05,0.05,19.4058172559005,52.95120887783128,0.0014373678321748,3.2460334,0.0005349378943113,229630,1661246746044000000,-5.991164684295654,-5.963698387145996,-5.991164684295654,-0.006488903384036071
59,59,2022.08.23.11.26.39.899094,0.05,0.05,26.61498384095586,48.86916882061171,0.0016787974106297,3.3749506,0.0004659821800294,229630,1661246798844000000,-5.991164684295654,-5.991164684295654,-5.991164684295654,0.0
60,60,2022.08.23.11.31.03.941322,0.05,0.03,21.208108902164327,54.70394924138319,0.0014157628115923,3.2363038,0.0006564385662096,229630,1661247062844000000,-5.908764839172363,-5.881298065185547,-5.908764839172363,-0.006489016036653084
61,61,2022.08.23.11.31.56.755712,0.05,0.03,24.81269219469204,48.75385695458856,0.0018155993400153,3.2363038,0.0005559591689811,229629,1661247115644000000,-5.908764839172363,-5.908764839172363,-5.908764839172363,0.0
62,62,2022.08.23.11.43.23.154151,0.05,0.0,24.81269219469204,35.054807271038136,0.0025410602347695,3.3275187,0.0015656999278028,229630,1661247802044000000,-5.77143144607544,-5.77143144607544,-5.77143144607544,0.0
63,63,2022.08.23.11.44.15.922752,0.05,0.0,15.801233963372852,36.55386152933911,0.0021778768812634,3.284952,0.0011597324580023,229634,1661247854844000000,-5.730231761932373,-5.743965148925781,-5.730231761932373,0.003244508018326542
64,64,2022.08.23.11.55.42.351293,0.05,-0.03,17.603525609636677,35.07786964424277,0.0024577774676194,3.328735,0.0014852719317628,229629,1661248541244000000,-5.689031600952148,-5.702764987945557,-5.689031600952148,0.003244508018326542
65,65,2022.08.23.12.00.06.265703,0.05,-0.03,15.801233963372852,34.43212319451312,0.0025400717325985,3.2332635,0.0013341442177301,229630,1661248805244000000,-5.647831439971924,-5.647831439971924,-5.647831439971924,0.0
66,66,2022.08.23.12.01.52.004335,0.05,-0.03,17.603525609636677,34.82418353899183,0.0024342329694713,3.2934651,0.0012041319955243,229636,1661248910844000000,-5.661564826965332,-5.647831439971924,-5.661564826965332,-0.003244508018326542
67,67,2022.08.23.12.02.44.753200,0.05,-0.03,19.4058172559005,36.11567643845113,0.0025244417663626,3.218061,0.0013093185665681,229630,1661248963644000000,-5.634098529815674,-5.661564826965332,-5.634098529815674,0.006488903384036293
68,68,2022.08.23.12.07.08.739484,0.05,-0.04,13.998942317109028,36.02342694563261,0.0023434739722561,3.2119799,0.0014433859465229,229631,1661249227644000000,-5.647831439971924,-5.647831439971924,-5.647831439971924,0.0
69,69,2022.08.23.12.11.32.752121,0.05,-0.04,19.4058172559005,31.36482755829728,0.002850809404905,3.274614,0.002142157026648,229634,1661249491644000000,-5.579164981842041,-5.579164981842041,-5.579164981842041,0.0
70,70,2022.08.23.12.12.25.391863,0.05,-0.04,17.603525609636677,35.12399439065202,0.0025331169762562,3.2217097,0.0015476238954968,229636,1661249544444000000,-5.579164981842041,-5.579164981842041,-5.579164981842041,0.0
71,71,2022.08.23.12.20.20.739861,0.05,-0.08,15.801233963372852,29.335338716289808,0.0030388325590537,3.205899,0.0029119419478493,229631,1661250019644000000,-5.428098201751709,-5.455564975738525,-5.428098201751709,0.006489016036653084
72,72,2022.08.23.12.24.44.672489,0.05,-0.12,15.801233963372852,29.1739021038574,0.0030783742853778,3.1955614,0.0034619765787157,229630,1661250283644000000,-5.318231582641602,-5.318231582641602,-5.318231582641602,0.0
73,73,2022.08.23.12.29.08.749055,0.05,-0.12,15.801233963372852,27.60566072594253,0.0032830076857926,3.2271824,0.0043140943138984,229629,1661250547644000000,-5.263298511505127,-5.263298511505127,-5.263298511505127,0.0
74,74,2022.08.23.12.33.32.731054,0.05,-0.14,12.196650670845202,25.29942340547949,0.0032595273657898,3.267317,0.0050985382172595,229631,1661250811644000000,-5.125965118408203,-5.125965118408203,-5.125965118408203,0.0
75,75,2022.08.23.12.34.25.553195,0.05,-0.16,12.196650670845202,25.691483749958213,0.0033553843331887,3.1335351,0.0055274152755854,229634,1661250864444000000,-5.05729866027832,-5.029831886291504,-5.05729866027832,-0.0064890160366528615
76,76,2022.08.23.12.35.18.485634,0.05,-0.16,13.998942317109028,25.57617188393506,0.0037807906413379,3.1499538,0.0071351252827677,229630,1661250917244000000,-5.05729866027832,-5.043565273284912,-5.05729866027832,-0.0032445080183263197
77,77,2022.08.23.12.36.11.102648,0.05,-0.16,13.998942317109028,25.25329865907024,0.003935243458205,3.2277906,0.0059867029950541,229630,1661250970044000000,-5.05729866027832,-5.043565273284912,-5.05729866027832,-0.0032445080183263197
78,78,2022.08.23.12.37.03.953824,0.05,-0.16,12.196650670845202,25.5300471375258,0.0034739755757837,3.1511703,0.0051796441644036,229630,1661251022844000000,-5.029831886291504,-5.0710320472717285,-5.029831886291504,0.009733524054979403
79,79,2022.08.23.12.37.56.636277,0.05,-0.16,13.998942317109028,25.276361032274867,0.0036991865085405,3.1511703,0.0062160712029439,229630,1661251075644000000,-5.043565273284912,-5.0710320472717285,-5.043565273284912,0.0064890160366528615
80,80,2022.08.23.12.39.42.331552,0.05,-0.18,13.998942317109028,24.33080373088502,0.0041862539144343,3.1864398,0.0083334396341756,229629,1661251181244000000,-5.016098499298096,-4.988631725311279,-5.016098499298096,-0.006489016036653084
81,81,2022.08.23.12.40.35.151575,0.05,-0.18,12.196650670845202,24.630614582545217,0.0036778862227922,3.1414406,0.0059165955796751,229630,1661251234044000000,-5.016098499298096,-4.974898338317871,-5.016098499298096,-0.009733524054979625
82,82,2022.08.23.12.43.13.498892,0.05,-0.18,13.998942317109028,24.26161661127113,0.0043077567529767,3.213196,0.0075022531797866,229629,1661251392444000000,-5.016098499298096,-4.974898338317871,-5.016098499298096,-0.009733524054979625
83,83,2022.08.23.12.52.01.545421,0.05,-0.2,13.998942317109028,24.35386610408965,0.0042540968513523,3.058739,0.0086519990524493,229634,1661251920444000000,-4.865031719207764,-4.89249849319458,-4.865031719207764,0.006489016036653084
84,84,2022.08.23.12.52.54.361556,0.05,-0.2,15.801233963372852,23.754244400769263,0.0042549548097223,3.1104274,0.0088296671662632,229631,1661251973244000000,-4.89249849319458,-4.878765106201172,-4.89249849319458,-0.003244508018326542
85,85,2022.08.23.12.53.47.085321,0.05,-0.2,13.998942317109028,24.37692847729428,0.0041939387483907,3.188872,0.0078907216798838,229630,1661252026044000000,-4.878765106201172,-4.878765106201172,-4.878765106201172,0.0
86,86,2022.08.23.12.54.39.963157,0.05,-0.2,13.998942317109028,23.54668304192759,0.0044848570167394,3.2144125,0.0089131960266819,229629,1661252078844000000,-4.878765106201172,-4.878765106201172,-4.878765106201172,0.0
87,87,2022.08.23.12.55.32.712964,0.05,-0.2,13.998942317109028,24.515302716522065,0.004189452413305,3.199818,0.0088470659328866,229630,1661252131644000000,-4.906231880187988,-4.865031719207764,-4.906231880187988,-0.009733524054979625
88,88,2022.08.23.12.56.25.624575,0.05,-0.2,15.801233963372852,24.469177970112803,0.0044211051613702,3.2594116,0.0067806050887789,229630,1661252184444000000,-4.865031719207764,-4.865031719207764,-4.865031719207764,0.0
89,89,2022.08.23.12.57.18.330697,0.05,-0.16,13.998942317109028,25.25329865907024,0.0038722720021904,3.2320473,0.0061693846938013,229633,1661252237244000000,-5.043565273284912,-5.05729866027832,-5.043565273284912,0.0032445080183263197
90,90,2022.08.23.12.58.11.155004,0.05,-0.16,12.196650670845202,25.96823222841377,0.0033073740609167,3.0848873,0.0049003324317606,229630,1661252290044000000,-5.0710320472717285,-5.029831886291504,-5.0710320472717285,-0.009733524054979403
91,91,2022.08.23.12.59.04.079943,0.05,-0.16,12.196650670845202,27.12135088864529,0.0032405801242115,3.0684686,0.0049624437319609,229631,1661252342844000000,-5.029831886291504,-5.05729866027832,-5.029831886291504,0.0064890160366528615
92,92,2022.08.23.12.59.56.734825,0.05,-0.16,8.592067378317495,25.34554815188876,0.0033885696092182,2.6324615,0.0050945030929404,229629,1661252395644000000,-5.043565273284912,-5.043565273284912,-5.043565273284912,0.0
93,93,2022.08.23.13.00.49.522048,0.05,-0.16,12.196650670845202,25.207173912660974,0.0034812520499654,3.1961694,0.0055550230026393,229630,1661252448444000000,-5.05729866027832,-5.016098499298096,-5.05729866027832,-0.009733524054979403
94,94,2022.08.23.13.01.42.329212,0.05,-0.16,8.592067378317495,24.538365089726693,0.0032835906736229,2.782662,0.0058404181730016,229630,1661252501244000000,-5.043565273284912,-5.043565273284912,-5.043565273284912,0.0
95,95,2022.08.23.13.06.06.340842,0.05,-0.2,12.196650670845202,23.500558295518328,0.0039321962804841,3.2350879,0.0069700077168911,229634,1661252765244000000,-4.865031719207764,-4.878765106201172,-4.865031719207764,0.003244508018326542
96,96,2022.08.23.13.06.59.203199,0.05,-0.2,12.196650670845202,23.454433549109066,0.0039982807914055,3.2350879,0.007101995453023,229630,1661252818044000000,-4.865031719207764,-4.878765106201172,-4.865031719207764,0.003244508018326542
97,97,2022.08.23.13.07.51.959017,0.05,-0.2,13.998942317109028,23.362184056290545,0.0046573756418151,3.213196,0.0093989019432041,229630,1661252870844000000,-4.89249849319458,-4.9199652671813965,-4.89249849319458,0.006489016036653084
98,98,2022.08.23.13.13.08.758041,0.05,-0.2,15.801233963372852,24.37692847729428,0.0044976081550465,3.3202217,0.0074954569472439,229631,1661253187644000000,-4.89249849319458,-4.878765106201172,-4.89249849319458,-0.003244508018326542
99,99,2022.08.23.13.14.01.563965,0.05,-0.22,12.196650670845202,22.508876247719225,0.0042273943331294,3.2095475,0.0077706800303844,229629,1661253240444000000,-4.823832035064697,-4.810098648071289,-4.823832035064697,-0.0032445080183263197
100,100,2022.08.23.13.14.54.357420,0.05,-0.22,13.998942317109028,23.500558295518328,0.0047632127172798,3.2095475,0.009467423824353,229630,1661253293244000000,-4.823832035064697,-4.796365261077881,-4.823832035064697,-0.0064890160366528615
101,101,2022.08.23.13.15.47.111921,0.05,-0.22,13.998942317109028,24.49224034331744,0.0044542784740176,3.1377919,0.0081898674738872,229630,1661253346044000000,-4.810098648071289,-4.796365261077881,-4.810098648071289,-0.003244508018326542
102,102,2022.08.23.13.16.39.891436,0.05,-0.22,15.801233963372852,23.961805759610936,0.0047932943758294,3.2186692,0.0085243763430179,229630,1661253398844000000,-4.810098648071289,-4.782631874084473,-4.810098648071289,-0.006489016036653084
103,103,2022.08.23.13.17.32.720706,0.05,-0.22,13.998942317109028,22.555000994128484,0.0047001999008266,3.2952895,0.0110777996892128,229630,1661253451644000000,-4.810098648071289,-4.796365261077881,-4.810098648071289,-0.003244508018326542
104,104,2022.08.23.13.21.56.597861,0.05,-0.22,13.998942317109028,23.68505728115537,0.00443104844427,3.1250217,0.0090492260634157,229630,1661253715644000000,-4.810098648071289,-4.810098648071289,-4.810098648071289,0.0
105,105,2022.08.23.13.22.49.559458,0.05,-0.2,15.801233963372852,23.500558295518328,0.0047000061891842,3.2089396,0.0087292227042695,229635,1661253768444000000,-4.823832035064697,-4.796365261077881,-4.823832035064697,-0.0064890160366528615
106,106,2022.08.23.13.30.44.709512,0.05,-0.2,12.196650670845202,24.16936711845261,0.0041275774495807,3.2028584,0.006739238249645,229630,1661254243644000000,-4.878765106201172,-4.865031719207764,-4.878765106201172,-0.003244508018326542
107,107,2022.08.23.13.31.37.488316,0.05,-0.2,17.603525609636677,23.63893253474611,0.0046166531667865,3.2016423,0.0150623581733828,229630,1661254296444000000,-4.878765106201172,-4.878765106201172,-4.878765106201172,0.0
108,108,2022.08.23.13.32.30.355748,0.05,-0.22,13.998942317109028,23.362184056290545,0.0047412345982045,3.2618442,0.0088810358760058,229629,1661254349244000000,-4.89249849319458,-4.906231880187988,-4.89249849319458,0.003244508018326542
109,109,2022.08.23.13.36.54.362476,0.05,-0.22,12.196650670845202,23.54668304192759,0.0043211176322963,3.1657643,0.0073324669686402,229629,1661254613244000000,-4.796365261077881,-4.823832035064697,-4.796365261077881,0.0064890160366528615
110,110,2022.08.23.13.48.20.867258,0.05,-0.24,13.998942317109028,24.19242949165724,0.0048689109072998,3.1809669,0.0086437372110468,229634,1661255299644000000,-4.686498641967773,-4.71396541595459,-4.686498641967773,0.0064890160366528615
111,111,2022.08.23.13.49.13.559407,0.05,-0.24,13.998942317109028,22.209065396059028,0.0052630329399773,3.2271824,0.011326867437472,229630,1661255352444000000,-4.71396541595459,-4.71396541595459,-4.71396541595459,0.0
112,112,2022.08.23.13.50.06.253107,0.05,-0.24,10.394359024581377,24.39999085049892,0.0053335894147092,3.1852236,0.0068822506077903,229629,1661255405244000000,-4.617832183837891,-4.617832183837891,-4.617832183837891,0.0
113,113,2022.08.23.13.54.30.329952,0.05,-0.26,15.801233963372852,23.961805759610936,0.0057145459966454,3.3135326,0.0098987366999458,229630,1661255669244000000,-4.617832183837891,-4.604098796844482,-4.617832183837891,-0.003244508018326542
114,114,2022.08.23.13.55.23.153242,0.05,-0.26,13.998942317109028,24.16936711845261,0.0053115745316772,3.244209,0.0093886696044778,229630,1661255722044000000,-4.631565093994141,-4.604098796844482,-4.631565093994141,-0.006488903384036293
115,115,2022.08.23.13.56.16.011040,0.05,-0.26,12.196650670845202,23.500558295518328,0.0048911215459526,3.1955614,0.0083492847681117,229630,1661255774844000000,-4.604098796844482,-4.631565093994141,-4.604098796844482,0.006488903384036293
116,116,2022.08.23.14.00.39.919195,0.05,-0.26,10.394359024581377,23.63893253474611,0.0049855710926306,3.2588036,0.0072103902144903,229633,1661256038844000000,-4.631565093994141,-4.604098796844482,-4.631565093994141,-0.006488903384036293
117,117,2022.08.23.14.15.37.558064,0.05,-0.3,13.998942317109028,24.97655018061467,0.0059865590588708,3.266101,0.011339324406735,229629,1661256936444000000,-4.425565242767334,-4.411831855773926,-4.425565242767334,-0.003244508018326542
118,118,2022.08.23.14.20.54.309517,0.05,-0.32,13.998942317109028,24.9996125538193,0.0058697463278118,3.2168448,0.0104006592540236,229629,1661257253244000000,-4.398098468780518,-4.356898784637451,-4.398098468780518,-0.009733411402362835
119,119,2022.08.23.14.21.47.166063,0.05,-0.32,15.801233963372852,25.137986793047084,0.0064276312634705,3.2910328,0.0143883285967499,229630,1661257306044000000,-4.370632171630859,-4.370632171630859,-4.370632171630859,0.0
