qpv slope error
0.0 0 0
-0.10526315789473684 0.0023943446954094814 5.137348009134208e-08
-0.21052631578947367 0.0038289866856231363 2.9771084118771238e-06
-0.3157894736842105 0.004522753880466438 8.008047133591526e-06
-0.42105263157894735 0.0049757910707359295 6.137504754184841e-06
-0.5263157894736842 0.005799544217812039 4.911509623306126e-06
-0.631578947368421 0.007277201357768036 8.403944092402387e-06
-0.7368421052631579 0.006938004706028714 8.99533362459824e-06
-0.8421052631578947 0.00550857504084724 1.1055142379380026e-05
-0.9473684210526315 0.004603445144328887 1.2675785816917628e-05
-1.0526315789473684 0.0040250792674614184 1.3156968254148846e-05
-1.1578947368421053 0.004417095590058407 1.0730061085871095e-05
-1.263157894736842 0.004721774396156423 1.918139279522304e-05
-1.3684210526315788 0.004606866840388929 8.174455687088302e-06
-1.4736842105263157 0.004045219732907241 1.3068685897314161e-05
-1.5789473684210527 0.0032895812400078454 1.7678037718800464e-05
-2.0 0.0020997971493525694 2.350587330616553e-05
-1.6842105263157894 0.002665889453391437 1.4951040257348102e-05
-1.789473684210526 0.0023220215958119354 1.4887088268698108e-05
-1.894736842105263 0.0020952816608311867 2.38518307023295e-05
