qpv slope error
0.0 0.0 0.0
-0.10526315789473684 0.0025588943891345843 4.048207013343602e-08
-0.21052631578947367 0.0037825152712543902 2.4309561229097166e-07
-0.3157894736842105 0.00448520868629753 6.462912038860679e-06
-0.42105263157894735 0.004836141225893945 6.9766409930499675e-06
-0.5263157894736842 0.0055940393076340435 7.235884762522355e-06
-0.631578947368421 0.0075037595719388 5.206951355640406e-06
-0.7368421052631579 0.007140886837825598 1.0088312962635603e-05
-0.8421052631578947 0.005465605694157514 1.712302751957554e-05
-0.9473684210526315 0.004527057301472431 1.3040442514763751e-05
-1.0526315789473684 0.0040517003498139435 1.3387049942521467e-05
-1.1578947368421053 0.004389760570738856 6.933934695987208e-06
-1.263157894736842 0.004841109566725526 1.2378810924392954e-05
-1.3684210526315788 0.004670123220145304 1.1610422972659829e-05
-1.4736842105263157 0.004090727518428757 9.79879021005798e-06
-1.5789473684210527 0.0031510519169917774 1.0640694558513127e-05
-2.0 0.0017729587344336927 1.6842286324624762e-05
-1.6842105263157894 0.002368088858131644 1.3373746208923581e-05
-1.789473684210526 0.0020449993425619467 2.1561384709800684e-05
-1.894736842105263 0.0022247700810775115 2.4554193613146802e-05
