qpv slope error
0.0 0.0 0.0
-0.10526315789473684 0.0025178738551196495 8.771128540465886e-08
-0.21052631578947367 0.0038990111710042086 1.1110432793898721e-06
-0.3157894736842105 0.004604744911311546 5.452700499502323e-06
-0.42105263157894735 0.00517955194889831 1.9968740876087828e-05
-0.5263157894736842 0.006286973243420876 1.753792044241101e-05
-0.631578947368421 0.007516103757482003 6.59592520407989e-05
-0.7368421052631579 0.006669202068034257 7.394005457761439e-05
-0.8421052631578947 0.005353347432641159 5.4555035855296924e-05
-0.9473684210526315 0.004533624040342249 9.43977620750419e-05
-1.0526315789473684 0.004221220565269066 0.00012931058389646958
-1.1578947368421053 0.0046890302499135285 0.00010869328484307336
-1.263157894736842 0.004481458122928005 7.26911417556568e-05
-1.3684210526315788 0.004196744753816286 5.503022956385612e-05
-1.4736842105263157 0.003729290954870369 4.724730449540456e-05
-1.5789473684210527 0.00246976541462667 3.160265922716034e-05
-1.6842105263157894 0.002145651819264834 4.4909241605247385e-05
-1.789473684210526 0.0016751545880186343 4.96229978843667e-05
-1.894736842105263 0.0009126637355154421 0.00010954168165890005
-2.0 0.0005562857481701787 0.00010619366807595371
