qpv slope error
-1.5384615384615383 0.0019601093060432956 7.958397271763932e-07
0.0 0 1.6488681665564995e-06
-1.0256410256410255 0.0014936467095510784 5.598281820106153e-07
-0.6153846153846154 0.0012095485023029325 1.6545158307143403e-07
-0.10256410256410256 0.0002811636222585482 1.442867370905356e-08
-1.641025641025641 0.0021009063377943494 6.720556589191158e-07
-1.1282051282051282 0.001549979149352199 4.628189605676842e-07
-0.20512820512820512 0.0005521662783932104 3.910421488575538e-09
-0.717948717948718 0.001300619191969832 2.6953474788916317e-07
-1.7435897435897436 0.0022176044662812495 8.193439747314078e-07
-1.2307692307692308 0.001614969838567315 7.537628727658668e-07
-0.3076923076923077 0.0007769809103539721 9.481164257780953e-09
-0.8205128205128205 0.001376112339389443 4.516489463580586e-07
-1.846153846153846 0.002289728715527982 1.4223304186741526e-06
-1.3333333333333333 0.0016998420598555175 1.4493737293905812e-06
-0.41025641025641024 0.0009564604604415281 6.700110501219159e-08
-0.923076923076923 0.0014404105822881782 5.507804234959109e-07
-1.9487179487179487 0.002290297923032262 2.084356033384929e-06
-1.435897435897436 0.0018086145093062765 2.1003820456777706e-06
-2.051282051282051 0.0022413785555839443 2.497886669544887e-06
-2.1538461538461537 0.00214128145603058 2.667076102543534e-06
-3.5897435897435894 0.0015628045373100388 3.857489701785984e-06
-2.2564102564102564 0.002022852029995385 2.7308409074051266e-06
-2.6666666666666665 0.001586623730354538 4.439014928187075e-06
-3.0769230769230766 0.0014007525165032463 2.827654738075551e-06
-3.692307692307692 0.0015899130773097422 3.550761885683885e-06
-2.358974358974359 0.0019043718091953973 2.5450444801778377e-06
-2.769230769230769 0.0015241174907866975 5.207578537844622e-06
-3.1794871794871793 0.001452807495337219 3.372671553408304e-06
-2.871794871794872 0.001483012169818194 5.08364541006152e-06
-3.7948717948717947 0.0015709944129609933 2.0957116113953556e-06
-2.4615384615384617 0.0018006859418561916 2.5019827727790303e-06
-3.282051282051282 0.0014561401479020251 3.4121925543419807e-06
-2.9743589743589745 0.0014415564256362533 2.9166795049299792e-06
-2.564102564102564 0.001694792931968621 2.802950825894809e-06
-3.8974358974358974 0.001544689285923298 2.024707711326913e-06
-3.3846153846153846 0.0014897345370827781 4.298579113264146e-06
-4.0 0.001506422342678563 2.1474542121718906e-06
-3.4871794871794872 0.0015217613248273542 3.994504483586875e-06
