qpv slope error
0.0 0.0 0.0
-0.10526315789473684 0.002383522988545874 3.53602615221308e-08
-0.21052631578947367 0.0035104002859985776 2.6623681260888083e-06
-0.3157894736842105 0.004149367527131895 8.293319197281522e-06
-0.42105263157894735 0.00438888625357595 1.222388391878363e-05
-0.5263157894736842 0.0050533738413535995 1.4624386196329398e-05
-0.631578947368421 0.0069936648760887165 5.433271983432882e-06
-0.7368421052631579 0.006645036916939466 1.785674585592825e-05
-0.8421052631578947 0.005130246629949273 1.0774332179166229e-05
-0.9473684210526315 0.0042683702666099655 1.0674897938835473e-05
-1.0526315789473684 0.0037463172731002988 1.0000454211474141e-05
-1.1578947368421053 0.004045244463821237 6.432976956720018e-06
-1.263157894736842 0.004443608888628068 1.1633297803083424e-05
-1.3684210526315788 0.004351450641236838 9.554738156244007e-06
-1.4736842105263157 0.003714794781312869 1.2148262730585727e-05
-1.5789473684210527 0.002836617117253674 9.649354308512226e-06
-2.0 0.0016491965153830875 3.218785581837806e-05
-1.6842105263157894 0.0021683608978593323 1.5991539355365905e-05
-1.789473684210526 0.001933551004349714 2.25417159653276e-05
-1.894736842105263 0.0018485109998904912 2.3001448824558975e-05
