qpv slope error
0.0 0 0
-0.10526315789473684 0.00203389989655582 5.609798781900679e-08
-0.21052631578947367 0.0032379381283602383 4.1231328550930066e-06
-0.3157894736842105 0.0038000060422877257 5.3964628664524915e-06
-0.42105263157894735 0.004148015263297426 4.878667164771131e-06
-0.5263157894736842 0.0048161634332323415 4.3468013740460444e-06
-0.631578947368421 0.006121796586070434 6.422848863089463e-06
-0.7368421052631579 0.005946731753291863 1.083300047369268e-05
-0.8421052631578947 0.004743090535595106 9.731285158149234e-06
-0.9473684210526315 0.003868532490928795 1.6422117679053984e-05
-1.0526315789473684 0.0033906119250914834 1.2065706940921994e-05
-1.1578947368421053 0.0034980041858299004 1.4379925705972938e-05
-1.263157894736842 0.004034908538863979 1.2001307220672465e-05
-1.3684210526315788 0.0038781913367954128 1.0869359005869915e-05
-1.4736842105263157 0.0034165944183360076 1.3653294144771853e-05
-1.5789473684210527 0.0028598269425495096 1.44607468406582e-05
-2.0 0.0014868339364745376 3.2917653313874235e-05
-1.6842105263157894 0.0021665724872325133 1.817767003125214e-05
-1.789473684210526 0.0018477936363081808 2.238076577240999e-05
-1.894736842105263 0.0017146772693202366 2.7460165636381524e-05
