x, y
0.002717391304347826, 0.04769001490312966
0.002717391304347826, 0.04769001490312966
-0.10326086956521739, 1.0968703427719821
-0.10326086956521739, 1.0968703427719821
-0.20380434782608695, 1.8956780923994039
-0.20380434782608695, 1.8956780923994039
-0.31521739130434784, 2.4918032786885247
-0.31521739130434784, 2.4918032786885247
-0.41304347826086957, 2.8971684053651265
-0.41304347826086957, 2.8971684053651265
-0.5271739130434783, 2.944858420268256
-0.5271739130434783, 2.944858420268256
-0.625, 2.7183308494783907
-0.625, 2.7183308494783907
-0.7364130434782609, 2.336810730253353
-0.7364130434782609, 2.336810730253353
-0.8342391304347826, 1.955290611028316
-0.8342391304347826, 1.955290611028316
-0.9402173913043478, 1.6572280178837555
-0.9402173913043478, 1.6572280178837555
-1.0434782608695652, 1.3949329359165425
-1.0434782608695652, 1.3949329359165425
-1.1494565217391304, 1.2876304023845007
-1.1494565217391304, 1.2876304023845007
-1.247282608695652, 1.347242921013413
-1.247282608695652, 1.347242921013413
-1.3614130434782608, 0.8822652757078987
-1.3614130434782608, 0.8822652757078987
-1.4701086956521738, 0.7868852459016393
-1.4701086956521738, 0.7868852459016393
-1.5652173913043477, 0.10730253353204172
-1.5652173913043477, 0.10730253353204172
