qpv intensity tune
0.45 11.272757 0.1753052461557208
0.2 11.308664 0.184863332092553
0.6 9.771839 0.18091030563391647
1.4 12.919524 0.19667898433185815
0.6 3.3923805 0.1806303186651609
1.4 3.9826703 0.11257159445075511
0.2 6.3769794 0.1797330228731319
1.4 3.977003 0.10659478425615676
0.2 4.0034747 0.18354960006051171
0.2 4.062006 0.18523728852595575
1.4 8.207668 0.08720562135118073
0.8 13.256134 0.17738322096694145
0.8 19.766651 0.16244629631692303
1.0 12.704808 0.18073145007260935
0.2 4.0871143 0.1854721154197035
0.8 11.129426 0.18299899628721822
0.8 11.06118 0.17370894993993088
0.8 4.039276 0.18898617622596436
0.2 3.6904843 0.18294907703539728
1.4 3.980494 0.11773680274062821
1.0 12.534747 0.18448229650968082
1.4 3.9888575 0.11489172145961003
1.0 3.307389 0.16669222831940608
0.6 4.109606 0.18594366311775398
0.6 11.060133 0.17915655603883918
0.2 6.058171 0.17433050832079025
1.0 5.0487375 0.18469650043058267
0.2 5.9937444 0.1762822335853819
1.4 3.5143766 0.34653624113582815
0.2 4.1147723 0.18609151511887767
1.4 4.0304546 0.1153223621078691
1.4 4.0738544 0.12295103846568643
1.4 4.019346 0.10961897632252748
0.8 15.665925 0.17828295665929847
1.4 4.049596 0.11080027288436556
0.2 5.3309712 0.18145409831086343
0.45 4.056975 0.18500868903956427
0.8 9.799373 0.181646978703133
1.0 13.2828665 0.1840832014895753
1.4 3.945506 0.1182302123586856
0.6 12.717127 0.17276375491408283
0.2 4.0591874 0.18486969797130157
0.2 5.341959 0.17229001589414536
0.2 4.9885554 0.18165214617728134
0.45 11.089452 0.17589328200061788
1.0 13.133439 0.18081208841287522
0.45 3.9413729 0.18399408496552402
0.45 9.891394 0.17886143821145106
0.2 4.8665833 0.18166278518489193
0.6 4.0380225 0.1860387240703281
0.45 4.0746922 0.18560325282134615
1.0 4.907844 0.17982762479116676
1.4 13.429828 0.19462743628898185
1.4 4.0381694 0.11429540932078042
1.4 4.0315723 0.12207702749159711
0.45 5.0283856 0.1803272776357524
1.4 3.9939556 0.11483464085697544
1.4 4.021981 0.11771158032272794
1.4 3.4037821 0.11708345021807505
0.2 6.1583223 0.17141843361263706
0.2 9.627957 0.17675145538789533
1.4 3.3350348 0.11361021464656024
0.8 10.038478 0.1807446429653184
0.45 6.422621 0.1799321076595926
1.0 6.589724 0.18436474638612255
1.4 4.009992 0.10660430544738798
1.4 8.467593 0.08088262613013411
1.4 3.9876652 0.12278383778325491
0.2 5.1539025 0.1800992131692615
0.6 3.3060136 0.1815745118944751
0.45 9.84261 0.17775851130295892
1.4 4.0490327 0.12117690470299469
0.2 3.493285 0.18298253987227672
1.4 4.0622635 0.1048769125201679
1.4 3.9210215 0.1138032730555811
1.0 12.980502 0.17949830247681323
1.4 3.990899 0.11233193697247647
0.45 12.523169 0.18400287480937244
0.8 9.712771 0.18312422202218676
1.4 4.012945 0.11773221283484302
0.45 6.4754696 0.17726333979061887
1.0 11.02367 0.17697192606970683
0.2 4.0837336 0.18687841261762764
0.45 9.732112 0.17768853890852168
1.0 9.69651 0.19140904821020932
0.45 4.1226044 0.18552215174056672
0.2 4.1821623 0.18676944187361175
0.2 5.971075 0.17788819355780902
0.45 6.4986286 0.1788965885471028
0.8 5.0001283 0.17864045099313594
0.8 11.247685 0.18297505220402574
1.4 4.0196514 0.12015313603822644
1.0 12.827812 0.18381148317349677
0.45 9.837192 0.17881377471796564
1.4 3.9015555 0.12371003364119601
0.45 12.196722 0.17229728913689607
1.4 3.5769243 0.33877514664843494
0.45 10.030163 0.17820836685046254
1.0 12.815739 0.1789056653897184
1.0 6.657109 0.1805814529073237
1.4 8.42762 0.07438701921822191
0.2 8.680584 0.18026407969055894
0.8 4.0089345 0.18370720429639445
1.0 12.889529 0.1827297113136848
1.4 4.056236 0.12483622089551008
1.4 8.361035 0.07961302344143899
0.8 6.5719852 0.18101167181769415
1.0 5.006077 0.18352288922541124
0.45 3.9083722 0.18507821772383706
0.45 3.9793994 0.1858597445057502
0.45 5.0590444 0.1805270804718441
0.45 6.4907427 0.17977664419819017
0.2 6.48095 0.17728204808520268
0.2 9.526697 0.1758739264139025
0.8 9.875873 0.18447995432817826
0.2 9.407698 0.1783123113948437
0.6 3.3983228 0.18241508865028636
1.4 12.756608 0.20441048326792494
0.2 12.465209 0.17209740118751396
0.8 9.726815 0.18527108927813282
1.0 12.612173 0.1819797939129416
0.2 9.4989805 0.1749079029218514
0.8 6.6267433 0.1779044912298291
1.0 4.960708 0.1845651236748869
0.45 3.9792838 0.18613390285239775
1.0 13.254164 0.18093365381713056
0.45 4.9556336 0.1813029209891569
0.2 3.9894326 0.1803162725282489
0.8 11.151355 0.17868718909473447
0.6 3.3848917 0.18019045323155938
1.4 3.9438796 0.12445025332874045
0.2 8.56023 0.18055661144303406
0.2 5.205857 0.18173278355506378
0.8 6.6292067 0.18284406783021068
1.4 3.9970253 0.1099498429577848
1.4 8.195351 0.08448659023413994
0.45 5.0890384 0.17948669215533375
1.4 3.4603086 0.11493226767981525
1.0 13.049919 0.1816717359816617
0.45 6.590155 0.17945390879465292
1.4 8.258113 0.08303981678069973
1.4 3.9565656 0.11399771448385522
0.2 3.4779398 0.18326109195872922
1.0 6.599765 0.17989095173023945
1.0 13.386835 0.18566690720931525
0.2 4.064299 0.18603465905477942
0.2 10.869316 0.17396989280014277
1.0 4.0775046 0.1870461640604397
0.8 4.0459948 0.18597832712181256
0.8 5.045075 0.18083663188212737
0.45 9.790503 0.1765080303404757
0.6 11.006487 0.1758553054064541
1.4 9.724166 0.20974858490950962
0.2 8.517116 0.18113574150100742
0.45 4.0285044 0.1861429017423335
0.45 4.0608625 0.1852468406835652
1.0 13.118658 0.1812979067444127
0.6 9.893611 0.17950034437568393
0.6 4.0480366 0.18780000507718567
0.2 4.044222 0.1856996911635466
0.45 3.327491 0.18254418815541337
1.0 13.35062 0.18346948582482034
0.6 4.0700393 0.18240932149905417
0.45 4.0435925 0.18407302685336308
0.6 9.707782 0.18200920561825376
1.4 8.391401 0.08162633373928038
1.0 11.239619 0.1854766659872348
0.45 11.3406315 0.17572227820745825
1.4 4.04657 0.12405588821051784
0.8 6.5412507 0.17646195602137302
1.4 5.125426 0.11250605959806359
0.45 6.5625005 0.17681578578449492
1.0 3.4324179 0.18294325043097145
0.8 6.6187367 0.17829218019042123
1.4 4.078048 0.1121425497649693
0.8 6.5493817 0.1783804669700605
0.2 4.4390736 0.1842468734113681
1.4 4.077761 0.10662867207499147
1.4 4.0629787 0.1165535914955651
1.0 12.955741 0.18018021398985623
0.2 6.6067257 0.1781152641639015
1.0 3.9625137 0.18751900292767398
0.2 11.796732 0.17536160292895284
0.2 9.56433 0.17490382795061216
1.0 12.849987 0.18016625773352307
0.2 12.163584 0.17230053105060275
0.2 4.9305434 0.1807102887257064
0.2 6.570569 0.17831724965747586
1.4 4.062483 0.11326027972475888
0.8 5.043394 0.18224796655764539
0.2 9.55386 0.17569533808999177
0.45 11.205681 0.1756198829603183
0.45 12.599238 0.1769484031948147
0.45 9.836821 0.1771732141010964
1.4 3.330413 0.12252726404522504
1.4 4.065901 0.1212753724995958
1.0 13.232605 0.17984515711529092
1.4 8.274558 0.07251969148057481
1.4 4.0338655 0.12362287371465201
0.45 12.611062 0.17032345810762148
0.2 4.009534 0.18602272736773245
0.2 6.4563737 0.17381388918941307
1.0 11.234877 0.18427740631819786
0.2 4.9720244 0.18169960693044504
1.4 9.994316 0.19777679297302228
0.8 4.0746365 0.18516111728331783
1.0 12.9682455 0.18285987247121122
1.4 4.0279045 0.11306804784026522
1.0 13.0138235 0.17951434261883012
0.2 6.5584354 0.17713487182764961
0.2 5.105771 0.17776126821920363
1.0 6.611098 0.18574226213778128
0.6 13.1753235 0.1730300264492681
0.2 9.702362 0.1786574321111985
1.4 4.0274153 0.11486232425942057
0.2 13.051764 0.17603940534097542
1.0 13.326598 0.17971947371021105
0.2 5.051134 0.18187154710566633
0.8 3.3809052 0.17844817834896812
0.45 4.0349965 0.18546012634942288
0.8 4.1126204 0.18629929981964763
1.4 9.824811 0.204797639063891
0.45 6.4708486 0.17740575593394056
1.4 4.033505 0.11311266007181414
1.4 3.3907416 0.11954051671541249
1.4 3.4284627 0.11782439561707506
0.2 10.271488 0.17558502300686654
1.0 5.0802464 0.18553975671556006
1.4 4.0135927 0.10971538968861859
0.6 13.046345 0.17272589776413624
1.4 9.85801 0.20255997100157463
0.8 4.94735 0.17523745891855744
1.4 3.984437 0.12210777459418208
0.45 6.574511 0.17706293940594187
0.2 3.2961032 0.09751212127975105
0.8 11.199642 0.1832918661276481
0.6 13.07049 0.1741150461416101
0.45 6.716177 0.17708794667807384
0.8 6.5446386 0.18132378725164566
1.0 12.988695 0.18132216726468148
1.0 11.439179 0.1879070973699387
1.4 3.976942 0.11829681684804491
1.4 5.0673103 0.11570043962803354
0.2 5.4725056 0.1788104652794586
0.2 5.0492997 0.18071036603743706
1.0 5.037244 0.18456317923312984
0.6 4.976567 0.17867167348290552
1.0 13.38086 0.17947174142436761
1.4 4.0471263 0.11916685613079367
0.45 4.0544195 0.18577460136638282
0.45 4.0446258 0.1837348131870846
0.45 4.0659375 0.1843257031325266
1.4 5.0088825 0.11485709664273422
1.0 4.9694505 0.18538560468778584
1.4 3.3669784 0.12172314255342752
0.2 6.6465755 0.180251834820842
0.45 4.0609303 0.18426827866536968
1.4 12.565483 0.196327605022478
1.0 6.629823 0.1808979319040425
1.4 12.983336 0.1995696498790981
0.2 5.9775457 0.171262685398655
1.4 4.038848 0.10750085535862809
0.2 5.447923 0.1797646712693683
0.2 4.1040554 0.18546736349181153
0.6 5.1380076 0.1813958356635829
1.0 4.138212 0.1879705178610772
0.45 3.3735502 0.18151005793380812
1.4 3.9396 0.1197940773413444
0.2 4.9625425 0.18116799476314732
1.4 4.038695 0.11655046012222008
0.2 9.619149 0.17580830816894133
1.4 3.9146204 0.11981998073745878
0.8 9.952371 0.18222780708562122
1.4 4.0842533 0.12233513470756228
0.8 4.003744 0.18697055670017187
0.2 9.557801 0.17550677524174238
1.4 4.0587416 0.11138743077705862
0.45 4.1164536 0.18637120746985525
0.45 6.716977 0.17818004942494262
1.0 6.5644097 0.1847059228210638
1.0 4.1122236 0.19122279421592525
0.45 6.5477796 0.17831384697242922
1.0 3.3679562 0.1802694539253157
0.6 11.505641 0.17927950848000798
1.4 3.850611 0.12242224816110232
0.6 4.01366 0.18478258629234173
1.0 12.935908 0.17923162830874864
0.6 9.870266 0.17857007891350077
0.45 3.3573248 0.18091719556110888
1.0 3.3849094 0.1612359120839998
0.45 12.696924 0.172466497887482
0.6 13.285023 0.1739851450829771
0.8 4.062477 0.1850771437201749
0.8 6.648178 0.17760803257863214
0.6 3.4356637 0.1815462192126871
0.8 13.205074 0.1780455857138825
1.0 10.998231 0.18489111697976746
0.45 9.911103 0.17731182972518547
0.8 3.3772242 0.18165848079080907
0.8 5.0582194 0.1816882276074968
0.2 9.391068 0.17318996978341827
1.4 3.9092038 0.12452042458744858
0.2 6.593975 0.1744891959852389
0.8 3.4533143 0.18003721941694703
0.45 4.1023436 0.18260642752906603
1.4 3.9783664 0.12271342600319614
0.45 6.568167 0.17705291243188945
0.6 3.3949845 0.18100970924247511
0.2 5.177612 0.18104655474409195
1.4 4.041789 0.11765273657183857
0.2 3.4080431 0.1823492566028146
1.4 3.8968728 0.1169202229142125
1.0 13.150747 0.17987800939345502
0.8 19.67087 0.16750899610515788
0.8 3.394019 0.1826693153929779
0.2 9.640336 0.1769295296039326
1.0 13.132516 0.18170146461421013
1.4 3.9575195 0.11683069564695223
1.4 4.008054 0.1078703895184199
0.2 3.7025952 0.18482636370007807
0.6 4.978639 0.1798655933353725
0.2 4.9996886 0.18264716867893166
0.2 8.624165 0.18163557526174354
1.0 9.922929 0.19137449113152014
1.0 6.4194794 0.17882823089392816
1.4 3.132003 0.11077594435932894
1.4 4.028296 0.11990551495693083
0.6 3.3776095 0.1820432505009797
0.6 11.357755 0.1776697086413108
1.0 13.034458 0.18159932879653493
1.4 5.0853086 0.11356738801362826
1.0 3.9869068 0.18768655918207358
1.0 4.0861306 0.18655368127896388
1.0 3.2820976 0.18250898741688046
1.0 12.68873 0.1811689766938524
0.6 11.054466 0.17628346235464779
0.2 8.964963 0.18272995495337183
1.4 4.024952 0.12108928133651894
1.4 4.0510263 0.11600964578576747
0.2 6.2563796 0.17038659885152957
0.2 4.1125712 0.1855771074953961
1.0 13.166206 0.18008387558375813
0.8 6.592004 0.17816610911969644
0.8 4.0663285 0.18815478912501887
1.4 4.042345 0.10630731140435681
0.45 9.58552 0.1776881020552516
0.6 4.0418863 0.18653288338089868
0.45 6.5791917 0.17879086200825653
0.45 9.874331 0.17999271415622178
0.45 9.857024 0.17705235604484854
0.2 6.4221287 0.17873642065057965
1.4 3.9374115 0.1106544276288218
0.2 5.4080443 0.18054793608945402
1.0 9.965799 0.18711932762514366
0.45 5.078633 0.17836997751961517
1.0 9.986617 0.1905554208898761
0.2 14.17234 0.16730310389796568
0.8 5.064907 0.18092506496893399
1.0 3.3915732 0.18113157535237104
0.8 9.752439 0.18570703679324646
0.45 12.259178 0.17373220761246583
0.8 12.780505 0.17848386883140901
0.2 6.0456676 0.17699251741266658
0.45 11.46967 0.17445597791940184
1.4 3.9905753 0.11370229924060317
0.45 4.083948 0.185660097170627
0.2 5.1160417 0.1790155786397382
0.45 3.389996 0.17865204539935528
0.2 5.084355 0.17869551320140373
0.45 5.098826 0.18000129158816305
0.2 4.0157876 0.11271436138915271
1.4 4.000265 0.12046670342695082
1.4 3.9750466 0.12073612160996253
0.2 5.0963497 0.18172191172159954
0.6 4.94971 0.1780373560033584
1.4 4.0390315 0.10789701417130507
0.2 9.427901 0.173819468397473
1.4 3.9926536 0.11127957385119912
0.6 3.4078476 0.1808772928214528
0.2 5.0281587 0.18228615379634935
1.0 3.3189678 0.1828240041478536
0.2 9.363966 0.17796605761634995
0.8 4.0315056 0.18586609074616647
0.8 3.4974418 0.1793710348645871
0.2 5.3554673 0.1818745423977011
0.8 5.0568624 0.17849562445348427
1.4 7.8660693 0.07737706440578825
1.4 5.055927 0.10172556102192647
0.2 12.145106 0.17631721927274385
1.4 3.9877322 0.11851074701053027
1.4 8.281211 0.07948858920482182
0.2 3.555087 0.18272426155967889
0.8 5.109201 0.1810523734366921
0.8 12.786236 0.17717668624785643
1.4 3.9413793 0.11041436819201748
0.6 5.017295 0.17901715572130877
0.2 5.404376 0.18157597779767504
0.2 5.234181 0.17964878268150136
1.0 9.702424 0.19008043699622085
0.2 3.3884985 0.18194567540339843
1.0 12.895688 0.18288101268754337
0.45 12.607306 0.17237379341810252
0.8 9.869096 0.18602978384586538
1.4 4.9708867 0.11335544193932974
1.4 5.151195 0.10311867373223413
0.6 13.1056595 0.17614662788427585
0.2 3.4174645 0.1839353152201588
0.2 8.909036 0.18059838735407815
0.2 4.1073017 0.1866136351676241
0.45 9.974792 0.17772816645582315
1.4 13.221824 0.19680031728800873
1.4 8.13505 0.0755074134779714
0.2 4.109845 0.18613157719859091
0.2 3.31615 0.18211152106167386
0.8 6.5246816 0.17827505667641444
1.0 3.407756 0.1821231730314817
1.0 13.3511715 0.18042535768484977
0.2 8.787449 0.18228866253788537
1.4 8.137944 0.07739523490402611
1.4 3.981851 0.1003789867187311
1.4 4.0091295 0.12338757056050854
0.45 12.677338 0.1709253686536276
1.4 4.050494 0.1076865641642167
0.2 4.919515 0.18055539371487037
0.6 3.4117541 0.18433330528903374
1.4 4.0296965 0.10912569581699953
0.45 6.6903687 0.1785520665689169
1.0 5.0136943 0.16261770760158434
1.0 13.142433 0.18242946876543653
0.6 4.0838323 0.1844644331638957
1.4 5.0982637 0.1187031157784371
0.2 3.6270685 0.18172731656330524
0.45 3.3082697 0.18228340457822126
0.6 5.077483 0.1775576789637381
0.6 9.913814 0.18115284319030342
0.8 3.406576 0.18181845967837032
1.0 13.003907 0.18086076096808398
0.8 11.295177 0.18100871134022986
0.6 4.105095 0.1841623320258501
0.8 4.0651183 0.18775576154481302
1.4 4.0840273 0.1158400109548176
0.45 4.064592 0.1850742231392212
0.2 5.074439 0.18125654856770354
1.4 8.464144 0.08018138972851428
0.6 13.043079 0.17267029802160516
1.4 4.0539117 0.12203212704884708
1.4 5.0908723 0.1062839374809176
0.45 3.9972394 0.184842524006177
0.2 9.704826 0.17316185148644053
0.6 4.1082554 0.18679565408355076
1.4 4.040138 0.11487033785232585
1.0 3.4657862 0.17873639347469522
0.2 6.0200987 0.18083688079355817
1.4 3.988246 0.11327804335132136
1.4 4.0445333 0.11663567340199611
0.45 5.0287642 0.1790480165562581
0.45 4.006055 0.1854278877920373
0.45 3.4461558 0.18056133760944848
1.4 3.970101 0.1186945225208573
1.4 3.992825 0.12260893796193437
1.0 11.427601 0.18493245422191806
0.2 9.92028 0.17682341638785387
0.6 9.741351 0.18073217745994252
0.2 4.9964604 0.18053002500415324
0.2 8.345884 0.18190395076637553
0.2 6.6957884 0.1756552219172121
1.4 3.9701498 0.11498354445944603
0.2 8.57138 0.18265319259671411
1.0 13.006925 0.1801051678027338
1.4 3.880231 0.11877010420104848
0.2 4.0438123 0.1855693058838302
0.45 11.492954 0.17529015397420084
1.0 9.6058445 0.1910024604448496
0.8 13.009144 0.1775869885414164
0.45 9.68795 0.17754985481240085
0.2 3.5556738 0.18100594946741022
0.6 11.285566 0.17794523294238626
1.4 4.00847 0.12169901025928936
0.45 6.652858 0.17788103581196826
1.4 4.983799 0.12150781156401241
1.0 3.423468 0.16206587327486338
1.4 5.0260744 0.11185895669020908
1.4 3.96694 0.11575474684812612
0.2 4.1134825 0.1858011475264774
0.2 5.347972 0.18084956902420904
0.8 6.5276384 0.1777262761117156
1.0 6.58954 0.17947588814437507
0.8 20.07554 0.16156752261222057
0.6 11.500406 0.17783363551434808
1.4 8.472522 0.08550117309609746
1.4 4.0702114 0.12080526472024329
1.0 13.259152 0.18150299270705897
0.2 3.6215296 0.1826588101130412
0.2 9.437325 0.17470493918199217
1.4 8.485826 0.07888610839070077
1.4 4.050562 0.11754102157691285
0.45 6.436417 0.17920952474960405
0.45 5.056783 0.17989554936105526
0.45 4.1260343 0.18606594951439398
1.4 9.792597 0.19748576969322998
0.6 9.93845 0.1832789836382893
0.8 3.478778 0.17933879470352465
0.2 11.287599 0.16975435152205953
0.6 3.9914129 0.1851081444157254
0.6 9.713203 0.1808409462427538
0.8 3.3634386 0.18330858250307577
1.0 9.872976 0.1913798267578773
0.2 6.3992157 0.17929088340484253
1.0 13.395211 0.18219228860943204
1.4 3.9604962 0.10733469076017192
0.2 5.2740216 0.17696704909471775
0.8 9.806086 0.18496728157463
0.2 4.030913 0.1862908294479362
1.0 11.321045 0.18680348134493885
0.2 5.1552052 0.1816134926111529
1.4 5.0033445 0.10742550479661084
1.4 4.0038295 0.11566409709005067
1.4 4.0009317 0.1188148384915348
0.45 9.855731 0.1785834846949557
1.4 3.9803348 0.12065296893297035
0.2 8.790407 0.17952570360795464
0.2 6.3554835 0.1778837404310156
1.4 9.939745 0.20010696834409977
1.0 8.051158 0.12991361546111907
1.4 12.875485 0.19305414517986166
0.6 4.1086345 0.18546681991674943
1.4 4.00268 0.10564035193633387
0.8 4.11569 0.1848427127490759
0.2 11.7785635 0.17601710544232166
1.4 4.017359 0.11823270113232966
1.4 4.0179577 0.10826599262650587
0.2 11.980342 0.17476482458285553
0.8 11.157144 0.18246772378763845
0.45 6.5095916 0.1793355935118156
0.8 4.0514235 0.18676087935044902
0.45 3.250912 0.18250019067920642
1.4 3.9999783 0.11806903910339435
0.45 3.3346317 0.18135833236309315
0.8 6.5422363 0.17616776035577916
0.45 4.035455 0.18453769141928789
0.6 13.118163 0.17444483306800046
0.2 6.1252465 0.17205019138526131
0.45 5.0656962 0.17747520242611844
0.2 4.0225124 0.1805578785261498
1.4 4.027886 0.12075708282278103
0.6 9.771346 0.1787055866781954
0.2 10.064594 0.1724398517506527
0.2 6.61812 0.17756216728406984
0.6 3.3374376 0.1832113705883349
0.45 11.077503 0.17557676304851827
1.0 13.066485 0.17902573672346078
1.4 3.9793568 0.11051180341173511
0.8 3.3516576 0.1808081596944249
1.4 9.746463 0.21162765104755837
0.2 3.6702545 0.18050937790972565
1.0 13.429888 0.17969112268415088
0.8 12.818387 0.17912956856647258
1.0 12.888973 0.17799791678426316
0.2 3.3525074 0.1838068225630392
0.45 5.1190314 0.1789422065791099
1.4 4.090899 0.12200336164859296
0.6 4.043476 0.18334280959787497
1.4 3.9441977 0.1207420633057375
0.45 12.685962 0.1709826919964446
1.4 4.0449185 0.12247549731563306
0.45 6.6343184 0.18013136220882842
0.2 6.442023 0.1767509947743656
1.4 4.0633693 0.11216589610963913
1.4 4.05843 0.10835231085896724
1.4 3.9089773 0.11418839354111493
1.4 3.9546766 0.11210357914372106
1.4 4.001146 0.10602453722732988
1.4 3.4025955 0.11644964948995443
0.6 4.0434275 0.18296448407435853
0.8 3.3818831 0.18063437090705028
0.6 4.0582533 0.1871001317708081
1.0 9.914984 0.18513067192913996
0.2 3.5662622 0.11586291925591728
0.8 11.032785 0.1761369415172558
1.4 4.994852 0.11533419085833684
1.4 4.0109577 0.1158694672827359
1.4 3.3921723 0.11414252487095554
1.0 4.0762453 0.18627255448509447
1.4 4.0404615 0.1191051340751469
0.2 8.714645 0.18104889256845522
1.0 9.882832 0.18974214612443388
1.4 3.9752426 0.09935346746514145
0.6 9.606646 0.1800862969693372
0.2 4.920566 0.17882449376298795
0.45 6.5304704 0.17757509386258274
1.0 3.3047543 0.1831485551956357
1.0 3.4567132 0.18291260251358596
0.2 7.7997327 0.1756192778498543
1.4 3.9469671 0.12051744732245645
1.4 3.99211 0.12179562693791966
0.45 6.494439 0.17859591895596344
0.45 11.378203 0.17375618909983773
0.8 19.59745 0.1625116887700987
1.4 8.473629 0.07798662497406741
0.2 3.4092355 0.1832050826049549
0.6 4.0143023 0.18403784815456478
0.8 6.6920943 0.17812580910818065
0.6 5.0775323 0.1787717684842329
1.0 6.6360435 0.18359484721804353
1.4 3.375543 0.11324443658100007
0.2 7.5482454 0.1772327218578328
0.6 3.4180202 0.18276001722846005
1.4 3.9762635 0.11964315130252764
1.0 10.9262295 0.18900095277139214
0.45 5.101773 0.18007878634968827
0.45 3.4638178 0.18027926751599668
1.4 3.9996784 0.11901077639452813
1.0 11.231118 0.1895913071108533
0.2 6.787995 0.17245300200287386
1.4 4.0636263 0.11234604998312919
0.45 11.13805 0.1775329736392214
0.8 4.0726805 0.18422916998917485
0.2 5.0569353 0.1812298377333054
1.4 4.082181 0.10591123789585571
0.2 3.3678892 0.18406740577521905
0.8 3.322355 0.18243415594111462
0.45 4.9655623 0.1790432027017984
0.2 3.3679383 0.1837653597405188
1.0 4.1210146 0.18703663502772808
1.0 5.0554805 0.18461974800155134
0.2 5.014819 0.1797204407759772
1.4 3.985403 0.12397732568100885
1.0 5.12347 0.18097698678388452
0.45 12.464409 0.1741111967807405
1.0 13.397677 0.1838689548538085
0.8 11.345682 0.1782353673174764
1.4 4.0092764 0.09444084892413684
