qpv slope error
0.0 0 8.186443390227935e-07
-0.10256410256410256 0.00028191343956704055 6.423972145758526e-07
-2.1538461538461537 0.0022772305197872166 5.840034395472691e-05
-0.20512820512820512 0.0005532711436232009 3.11613284597133e-07
-2.2564102564102564 0.002176160228875917 6.345791288907076e-05
-0.3076923076923077 0.0007772485163013411 3.294934149670783e-07
-2.358974358974359 0.0016270423015761432 0.00012411787905636362
-0.41025641025641024 0.0009559506720543141 8.818445104655652e-07
-2.4615384615384617 0 0.00022433092585296343
-0.5128205128205128 0.0010999159611427417 1.368854543824238e-06
-2.564102564102564 0.0 0.0
-0.6153846153846154 0.0012186108825170238 2.3627973422434254e-06
-2.6666666666666665 0 8.090971988045735e-05
-0.717948717948718 0.0013144894682970679 3.4771700048731452e-06
-2.769230769230769 0.0 0.0
-0.8205128205128205 0.001401751373329951 5.594330824563319e-06
-2.871794871794872 0 0.0001336894964170436
-0.923076923076923 0.001493986005887225 8.643845535897063e-06
-2.9743589743589745 0.0 0.0
-1.0256410256410255 0.0015128211682957594 1.0242618821518936e-05
-3.0769230769230766 0.0 0.0
-1.1282051282051282 0.0015067213718337304 7.742384559032365e-06
-3.1794871794871793 0.0 0.0
-1.2307692307692308 0.0014269080964466395 7.3484325166188385e-06
-3.282051282051282 0.0 0.0
-1.3333333333333333 0.0012766513777393157 1.7133850988180897e-05
-3.3846153846153846 0.0 0.0
-1.435897435897436 0.0017667108704271545 6.635786329092936e-05
-3.4871794871794872 0.0 0.0
-1.5384615384615383 0.00228852033476731 3.9933178416458025e-05
-3.5897435897435894 0.0001888467491004883 5.0705477146622645e-05
-1.641025641025641 0.0023481557870925246 2.3947114351512522e-05
-1.7435897435897436 0.0022521817162321116 3.2564016606364946e-05
-3.692307692307692 0 3.3674540966270385e-05
-1.846153846153846 0.002448186574409082 4.696416415992358e-05
-3.7948717948717947 0.0002729496767124053 8.077083742780421e-05
-1.9487179487179487 0.002044859939096688 5.664060973548618e-05
-3.8974358974358974 0 7.607410770205087e-05
-4.0 0 6.991457672488243e-05
