qpv slope error
0.0 0.0 0.0
-0.10526315789473684 0.003299426510994383 5.468426385691559e-08
-0.21052631578947367 0.0052572358789613124 3.818693772562163e-07
-0.3157894736842105 0.006260279023455089 3.3617568664785725e-06
-0.42105263157894735 0.006848479999256209 1.2146571083234306e-05
-0.5263157894736842 0.008117335391080458 5.431515683686992e-06
-0.631578947368421 0.010123426931703861 8.808833232594791e-06
-0.7368421052631579 0.00954854789431305 1.6070985772033812e-05
-0.8421052631578947 0.007716580911686371 1.1214713267003879e-05
-0.9473684210526315 0.00669972841024836 1.1239613369705736e-05
-1.0526315789473684 0.005938596908813091 1.3979371957210529e-05
-1.1578947368421053 0.006255093056754235 1.0684377395186999e-05
-1.263157894736842 0.006835823142790409 1.5708234383929616e-05
-1.3684210526315788 0.00669896482764778 8.335572303722163e-06
-1.4736842105263157 0.005674286633311712 1.0201231732366983e-05
-1.5789473684210527 0.004504248522529694 1.5094386066417138e-05
-2.0 0.0030452383369640027 1.8661818555810512e-05
-1.6842105263157894 0.0037984293640550156 1.689569443329819e-05
-1.789473684210526 0.0033813759109926063 1.80254080713258e-05
-1.894736842105263 0.003244984088803579 1.5799310702104197e-05
