x, y
0, 0.011922503725782414
0, 0.011922503725782414
-0.0951086956521739, 0.8822652757078987
-0.0951086956521739, 0.8822652757078987
-0.20380434782608695, 0.9061102831594635
-0.20380434782608695, 0.9061102831594635
-0.30978260869565216, 0.7153502235469449
-0.30978260869565216, 0.7153502235469449
-0.41032608695652173, 0.6915052160953801
-0.41032608695652173, 0.6915052160953801
-0.5190217391304348, 0.6915052160953801
-0.5190217391304348, 0.6915052160953801
-0.625, 0.28614008941877794
-0.625, 0.28614008941877794
-0.7282608695652174, 0.05961251862891207
-0.7282608695652174, 0.05961251862891207
-1.467391304347826, -0.011922503725782414
-1.467391304347826, -0.011922503725782414
-1.5679347826086956, 0.14307004470938897
-1.5679347826086956, 0.14307004470938897
-1.6739130434782608, 0.03576751117734724
-1.6739130434782608, 0.03576751117734724
-1.891304347826087, 0.05961251862891207
-1.891304347826087, 0.05961251862891207
-1.997282608695652, 0.20268256333830104
-1.997282608695652, 0.20268256333830104
