qpv slope error
-0.10526315789473684 0.00030397695216374587 5.933750962298075e-07
-0.21052631578947367 0.000578627081995244 2.99373418010325e-07
-0.3157894736842105 0.0008023475118251663 3.4297263404259917e-07
-0.42105263157894735 0.0009786234503178011 9.197267017071697e-07
-0.5263157894736842 0.0011211380909319673 1.460587686503204e-06
-0.631578947368421 0.0012341028426752583 2.4126232774138e-06
-0.7368421052631579 0.0013343901768721027 3.858188014396443e-06
-0.8421052631578947 0.0014244934681234694 6.652981572789159e-06
-0.9473684210526315 0.0015135942572146017 9.116118162325606e-06
-1.0526315789473684 0.0015251870082591545 1.0064921615517875e-05
-1.1578947368421053 0.0014692451013203118 6.724576866774501e-06
-1.263157894736842 0.0013675432408245846 9.444624048986306e-06
-1.3684210526315788 0.0012819980050360004 3.701970986286362e-05
-1.4736842105263157 0.002174538766707488 7.382458856502144e-05
-1.5789473684210527 0.0022845916194894813 1.9925632628233185e-05
-1.6842105263157894 0.002227953658555725 2.0020100236349238e-05
-1.789473684210526 0.002379271560299965 2.986812885815863e-05
-1.894736842105263 0.0025249821744440432 5.438799900677512e-05
-2.0 0.0023249592451217694 5.5824066273764335e-05
