qpv slope error
-1.7 0.009456127343210573 0.0006211652483544939
-1.8 0.003998508273146527 0.0004091953627504094
-1.8 0.0024872498287991933 0.00016674919937380292
-1.8 0.00549174921257568 0.00022829899935389907
-1.8 0.005170573275384855 0.00020947983939423873
-1.8 0.005430266215592976 0.00025126613528142977
-1.9 0.005034621522308379 0.00016896342172539506
-1.9 0.0031932416018359863 0.00021849053181585815
-1.9 0.002850661457482068 0.00023397621363491677
-1.9 0.003865772777202521 0.00022140085255097569
-1.9 0.0031218277047830863 0.000332000411944713
-2.0 0.004064906593790026 0.0004148209075975805
-2.0 0.003226043824585236 0.00019224873262317538
-2.0 0.0027802599949172326 0.00017203950380713484
-2.0 0.0035115027102134468 0.0001521983249900636
-2.0 0.0030188455022123304 0.00022871949024544884
-2.0 0.003721201068660358 0.00022426439637277437
-2.0 0.0035691321936745465 0.00029722525264305597
-2.0 0.003445880730705315 0.00013416065400865756
-2.1 0.0029431699046132145 0.00021955697092312248
-2.1 0.002772190473061824 0.00013489392091941353
-2.1 0.0029992872294756856 0.00019576259445470894
-2.1 0.0037125866640765476 0.00015765707395219865
-1.65 0.003587309084307021 0.0001689418135719257
-1.65 0.0021384501575335505 0.0001477171873254822
-1.65 0.00274874482847105 9.960911992349864e-05
-1.65 0.002704921613392512 0.00013149981416850273
-0.9 0.006761808378257728 0.00034906815853133635
-0.9 0.009504275351662901 0.00026771949614502613
-0.9 0.007458978835628404 0.0001869553495663797
-0.9 0.007049241889534455 4.902601504958019e-05
-0.9 0.008983471881252382 0.00029781395636332725
-0.07 0.0036502969424001422 8.478786683446373e-06
-0.07 0.0033493850338728805 1.732485643078624e-05
-0.07 0.003325055319974932 1.7470127073228036e-05
-1.8 0.005110696149925657 0.0002741283594067682
