qpv slope error
-0.7 0.010210828199409489 0.00037217282666950215
-0.7 0.004522951264933681 0.00029466705857720567
-0.7 0.008473427327606413 0.0004117588318908712
-0.9 0.0005670498827163013 1.2839412161463825e-05
-0.9 0.0009216614566808511 1.804059463792285e-05
-0.9 0.006062689300348295 0.00021853689882203738
-0.9 0.004376517831771404 0.00028234899881994074
-0.9 0.009277144927874638 0.00035421635563490577
-0.9 0.0063559598850635324 0.00025901662204078784
-0.9 0.008775044328639814 0.00025462517127006554
-0.9 0.010059302552709547 0.00022137864864452277
-0.9 0.009103328104778942 0.0003895943126448775
-0.9 0.007499993286361575 0.0003329656932046427
-0.9 0.007627311304877582 0.00034800198185810867
-0.9 0.0068111805208051785 0.00032277640731225824
-1.0 0.004804784301849317 0.00020562333951451513
-1.0 0.008031629925313104 0.00015191875348123253
-1.0 0.0025126966529036465 0.00017680644348403942
-1.0 0.004022954886447089 0.000158029885663299
-1.0 0.008779040907635904 0.00022121674964730448
-1.15 0.006095161258112611 0.0001734621592165895
-1.15 0.004752629153315265 0.00018602218823763752
-1.15 0.0047180035198594655 0.00019771344506027105
-1.15 0.008283574547075621 0.0004074635312289475
-1.3 0.006646426605864476 0.00038534929921101653
-1.3 0.006560108618310663 0.0002434893571635995
-1.3 0.006482375954623594 0.0003770680596920489
-1.3 0.004960122738196938 9.352695707736129e-05
-1.3 0.005122281647609648 0.00020354231792475905
-1.3 0.0051269696898970955 0.00022395390916621786
-1.3 0.006929597573486118 0.00031890919866189713
-1.3 0.004910209017764873 0.00036733960979164833
-1.3 0.0047636733930134035 0.0003532857856717965
-1.3 0.005028019321752901 0.00024296765750867708
-1.5 0.010029533343903496 0.0005580959072293377
-1.5 0.006424584001598922 0.000453196203641138
-1.5 0.008301918407870958 0.0007414322949177885
-1.5 0.004172931595545379 0.0002175649791464299
-1.5 0.006763688780114076 0.0004162825614606456
-1.7 0.00936813929597475 0.00030902867318447977
-1.7 0.0025816505625383367 0.00018800408196378854
-1.7 0.002987177722401392 0.00026481497537555527
-1.7 0.003852174624635839 0.00028122385503896843
-1.7 0.0026609424927988823 0.00012685599807436528
-1.7 0.0028940961145071937 0.00011810520617409358
-1.9 0.0028509618358984953 8.043086867558588e-05
-1.9 0.0034071729028159674 0.00015641254935748662
-1.9 0.004219239567300526 0.0002654221243691815
-1.9 0.003620514738153423 0.00022281931173863208
-2.0 0.003856787381735645 0.0001074316169497801
-2.0 0.0008803732785364602 2.8141369714309782e-05
-2.0 0.0031929834210463405 0.00015797954929658585
-2.0 0.003497324592669859 0.0001296538300469877
-2.0 0.003925320463306006 0.0001217956324548726
-1.4 0.00461990167305891 0.00011992878656453638
-1.4 0.007902571608900488 0.00043508428078388683
-1.4 0.006586077558750176 0.00025601037856091865
-1.4 0.0036006298853672567 0.00018023155697119723
-1.4 0.005710942729386517 0.0002460906979591008
-1.4 0.007124702112231184 0.0003280567189655558
-1.4 0.005057661723541492 0.00032714110325890504
-1.4 0.0038353832838911744 0.0003667343576069035
-1.35 0.0037706697601595576 0.0004531419205104029
-1.35 0.006026612299348809 0.0004237121733094502
-1.35 0.005415066473015134 0.00025225301792028534
-1.35 0.006761984195070571 0.00027687370902914726
-1.35 0.0074758451312001385 0.0006317296699479279
-1.4 0.006801261651414133 0.0004162714585848091
-1.4 0.008863525968190218 0.00037412347335767307
-1.4 0.006523687539866899 0.00048188967656603686
-1.4 0.006683986341385092 0.00033630149594619655
