slope error qpv qph
7.473790441354904e-05 2.5167023600215955e-07 0.1 0.25
4.643740849725136e-05 1.9616328888030193e-07 0.1 0.25
7.364842953851357e-05 1.8757989895088317e-07 0.1 0.25
7.801996015847688e-05 1.6027739462358473e-07 0.1 0.25
8.006441674244552e-05 1.4754612804227e-07 0.1 0.25
7.900321498328186e-05 1.7787653943723218e-07 0.1 0.25
6.496902959999892e-05 2.2384299125606798e-07 0.1 0.25
8.512033440750605e-05 1.464204760499705e-07 0.1 0.25
0.0007820965741537131 5.809150126924252e-07 0.0 0.25
0.0007793960567914277 8.298282860446208e-07 0.0 0.25
0.0008073372176322618 7.342973046607354e-07 0.0 0.25
0.0007916287995794418 5.132367202486e-07 0.0 0.25
0.000803606680961753 1.1319946979172143e-06 0.0 0.25
0.0007776688576621083 1.1254298984799595e-06 0.0 0.25
0.0008091924156395637 8.173098949193439e-07 0.0 0.25
0.0008009954252721344 6.541211780797781e-07 0.0 0.25
0.0007740112969213047 6.60101442712905e-07 0.0 0.25
0.0008155788370185677 9.595398377244405e-07 0.0 0.25
0.0007970416094203147 9.345198673289002e-07 0.0 0.25
0.0008145043072692727 7.088733494679109e-07 0.0 0.25
0.0008151515733990161 8.074702509732057e-07 0.0 0.25
0.0007707324331949557 8.134674513928345e-07 0.0 0.25
0.0007868709470143077 7.262293974663334e-07 0.0 0.25
0.0013022927766192 8.3953709706651e-07 -0.1 0.25
0.0012688423805434417 8.857387311138044e-07 -0.1 0.25
0.0013024258920733213 1.404949757593069e-06 -0.1 0.25
0.0012901148309695056 1.209161948469777e-06 -0.1 0.25
0.0012936083794847053 9.964547803686952e-07 -0.1 0.25
0.0016762794614757306 2.04635773555072e-06 -0.2 0.25
0.0016718500569495088 4.682836449628457e-06 -0.2 0.25
0.0016539846630815038 3.395997488945901e-06 -0.2 0.25
0.0016256671111157402 3.270341039444286e-06 -0.2 0.25
0.0016403474026595317 2.6969880715616445e-06 -0.2 0.25
0.0016340674346029477 2.315513802686895e-06 -0.2 0.25
0.0016327956207742725 3.6150215164945087e-06 -0.2 0.25
0.0016237639443580038 1.665868458099536e-06 -0.2 0.25
0.0016042613844348965 2.0225634876880827e-06 -0.2 0.25
0.0018113543842472955 7.327407802488619e-06 -0.3 0.25
0.0018260628131904584 3.336383853222508e-06 -0.3 0.25
0.001843237863380871 4.8290473599785655e-06 -0.3 0.25
0.001843227144984546 3.5205353365834107e-06 -0.3 0.25
0.0018594368463030508 4.5211785688438415e-06 -0.3 0.25
0.0018429630908884155 5.730271871805293e-06 -0.3 0.25
0.0018524758922904743 5.154100443786362e-06 -0.4 0.25
0.0018938366718472966 7.728868386513992e-06 -0.4 0.25
0.001928466223079049 5.9588600955282525e-06 -0.4 0.25
0.002002071590318841 9.954557155732429e-06 -0.5 0.25
0.002066050023412994 1.1310197558802332e-05 -0.5 0.25
0.002026928465216506 1.1744382343045165e-05 -0.5 0.25
0.002064501464605952 8.728787898219866e-06 -0.5 0.25
0.001934126895219184 7.749285185633141e-06 -0.5 0.25
0.0020652461501515494 1.3165857945213374e-05 -0.5 0.25
0.0020837253492544997 1.147349541268691e-05 -0.5 0.25
0.0019262756688261102 1.1072409715634126e-05 -0.5 0.25
0.0020325166953389976 9.097974908677348e-06 -0.5 0.25
0.001998210647967661 6.8855126123821414e-06 -0.5 0.25
0.002047560421706033 1.1170384648896127e-05 -0.5 0.25
0.0019084191918119062 8.041824550068795e-06 -0.5 0.25
0.00195874023069274 9.71589919874666e-06 -0.5 0.25
0.0020677252068885842 1.0971424581314274e-05 -0.5 0.25
0.0020468773594471126 1.0849879324237263e-05 -0.5 0.25
0.002063902932236567 1.1940285364353422e-05 -0.5 0.25
0.0019883225650669683 1.1012044276343434e-05 -0.5 0.25
0.001986281181554543 9.493707989212955e-06 -0.5 0.25
0.0019957871002495484 8.960526992613338e-06 -0.5 0.25
0.001964815744236007 1.0955516630443933e-05 -0.5 0.25
0.002090362764766481 1.419711440171474e-05 -0.5 0.25
0.0019908291163180914 6.031880321361399e-06 -0.5 0.25
0.0020932441517735293 4.9902978943275405e-06 -0.5 0.25
0.0019741056908567007 1.16042599939447e-05 -0.5 0.25
0.0019594370528308283 7.068119688139314e-06 -0.5 0.25
0.001993447062202618 8.23841579248507e-06 -0.5 0.25
0.0020532080600461134 1.2225212629918983e-05 -0.5 0.25
0.0020073694816990194 1.1622328236503475e-05 -0.5 0.25
0.002017278060286181 6.415010145123575e-06 -0.4 0.25
0.0019195284826558723 1.0714953805479803e-05 -0.6 0.25
0.002047649045198378 2.395656049024833e-05 -0.6 0.25
0.0019950724772167558 2.748898436135098e-05 -0.6 0.25
0.0019546993404018784 2.09569652069581e-05 -0.6 0.25
0.0020523940436825852 1.6144506862042426e-05 -0.6 0.25
0.0022235229529869688 1.6470348905360753e-05 -0.6 0.25
0.0021020535218699006 2.4221855600138665e-05 -0.6 0.25
0.0019471902307901788 2.0353867685799512e-05 -0.7 0.25
0.0018371692687904797 1.7439546471963313e-05 -0.7 0.25
0.0018262228655439043 2.5657639006112772e-05 -0.7 0.25
0.0019308118620491835 2.298230448604855e-05 -0.7 0.25
0.0020869029091002854 2.4239093871570998e-05 -0.7 0.25
0.0019301938143859738 1.8007289974671505e-05 -0.7 0.25
0.0018355768333068873 2.2085902881240332e-05 -0.7 0.25
0.0020043930444043757 3.511592476027527e-05 -0.7 0.25
0.001964479192597853 2.0783820469865826e-05 -0.7 0.25
0.0020086032017229177 2.3418728321799895e-05 -0.7 0.25
0.001966915429900434 2.3024816358702587e-05 -0.7 0.25
0.00206591990134265 1.6747866117316248e-05 -0.7 0.25
0.002043715110743261 3.481319856131815e-05 -0.7 0.25
0.0019710785385308248 3.4668598426949014e-05 -0.7 0.25
0.0017786937489704833 1.9009476720927498e-05 -0.7 0.25
0.0018756752582496617 1.6927434221178574e-05 -0.8 0.25
0.003200375994888013 3.025073606645571e-05 -0.8 0.25
0.002882207373915977 1.756040878313038e-05 -0.8 0.25
0.002985797652161308 2.4373059939276177e-05 -0.8 0.25
0.0029047665047388237 2.2885155175487923e-05 -0.8 0.25
0.003075928319806675 3.577106717364665e-05 -0.8 0.25
0.002625608697716879 2.134667799223882e-05 -0.9 0.25
0.00247841472958894 3.5726655759725346e-05 -0.9 0.25
0.002576998059987938 2.205696917517294e-05 -0.9 0.25
0.002414109774987811 2.7089007051776278e-05 -0.9 0.25
0.002436508265197853 2.868510685878013e-05 -0.9 0.25
0.0024843907990135883 2.08967081462029e-05 -0.9 0.25
0.002475254932783448 2.8000263417636407e-05 -0.9 0.25
0.0021968668650263136 4.633294300111959e-05 -1.0 0.25
0.0024417194873231603 3.7403318426163185e-05 -1.0 0.25
0.002150718219021424 4.446802262950178e-05 -1.0 0.25
0.002326481168231226 2.8542798421575062e-05 -1.0 0.25
0.0023187716096990706 3.586415275838309e-05 -1.1 0.25
0.0034883023142173457 0.0001492451962162445 -1.1 0.25
0.003149687042290322 0.00011302454893562557 -1.1 0.25
0.004014989195559236 0.00010918319865062832 -1.1 0.25
0.0020612964328267833 7.554300490360956e-05 -1.1 0.25
0.003966391099823172 0.000288825780283779 -1.1 0.25
0.0038843451933232454 0.00029693454454096896 -1.1 0.25
0.0025038634474630257 0.00016158648750699863 -1.1 0.25
0.004314797146266488 0.00013988536782929588 -1.1 0.25
0.003990335506714737 0.0002183933136895129 -1.1 0.25
0.002760104608539039 0.0002514989727556247 -1.1 0.25
0.0038210160215504047 0.00013608258415208788 -1.1 0.25
0.003285168378084521 0.00014261456126498628 -1.1 0.25
0.00381882935934113 0.00012735655635278542 -1.2 0.25
0.003653349016976955 4.8806214931259415e-05 -1.2 0.25
0.003304329592924568 4.698109152456899e-05 -1.2 0.25
0.0032244366978252006 0.00010260610817826298 -1.2 0.25
0.0034046455722868997 8.614644072349229e-05 -1.2 0.25
0.003395249797910217 0.00020711646637491067 -1.2 0.25
0.0034249679088857905 0.0001411771256219641 -1.3 0.25
0.003110640841295309 5.6505943072440875e-05 -1.3 0.25
0.002833545240673179 7.22085366181045e-05 -1.3 0.25
