slope error qpv qph
0.0007680134887727175 5.654624308020938e-06 0.4 -0.05
0.000643980294575675 7.381866687909795e-06 0.4 -0.05
0.0007082145503983725 6.330387127896593e-06 0.4 -0.05
0.0007053642915809475 6.556538172061412e-06 0.4 -0.05
0.0008066194752897558 4.634022628125047e-06 0.4 -0.05
0.0007845858501462534 5.473056425056589e-06 0.4 -0.05
0.0006452188197347447 5.957031963352937e-06 0.4 -0.05
0.0010312731901559195 8.03037059884329e-06 0.4 -0.1
0.001239351215044248 7.695232710306642e-06 0.4 -0.1
0.001172556435066314 1.0001444811343742e-05 0.4 -0.1
0.001125316901731861 1.0310052366925677e-05 0.4 -0.1
0.001555408739760692 9.160721501644573e-06 0.4 -0.1
0.0011948461743506414 1.311645757309063e-05 0.4 -0.1
0.0011432282878266079 9.268030712833134e-06 0.4 -0.1
0.0013335711341364725 8.97192013158777e-06 0.4 -0.1
0.0015725912694378667 1.6533045219521994e-05 0.4 -0.15
0.0014239824421148678 7.83496721911644e-06 0.4 -0.15
0.001565388774643203 1.0530623682714515e-05 0.4 -0.15
0.0016109824082502352 1.3574233488549224e-05 0.4 -0.15
0.0016953601929856938 1.012526494034208e-05 0.4 -0.15
0.0014887044790965944 1.200389400875925e-05 0.4 -0.2
0.0017581069880875893 1.336792318714517e-05 0.4 -0.2
0.0018035378002048158 9.887707362476296e-06 0.4 -0.2
0.0017001284047907564 1.4052734807887824e-05 0.4 -0.2
0.0017861823146986997 1.3739807908610465e-05 0.4 -0.2
0.0016488038166519619 1.156466549287136e-05 0.4 -0.2
0.0015868571885600618 1.4043736428114468e-05 0.4 -0.2
0.0017558030327185796 1.3961910308541692e-05 0.4 -0.2
0.0017241324319397847 1.237602966948512e-05 0.4 -0.2
0.00178339354556239 1.8566997516466107e-05 0.4 -0.2
0.0016550872446454718 1.5101656524437157e-05 0.4 -0.2
0.001683239226864264 1.2961769033477018e-05 0.4 -0.2
0.0018736149418176952 1.1269077755706315e-05 0.4 -0.2
0.0016437624961239787 1.7600813823256456e-05 0.4 -0.2
0.0014642899906839157 1.543167194699876e-05 0.4 -0.2
0.0015001419786744583 1.741121909044323e-05 0.4 -0.2
0.0019662368136095553 9.677319403032735e-06 0.4 -0.2
0.0019264429682665954 9.486170371952083e-06 0.4 -0.2
0.001611573789362097 1.4709675808967902e-05 0.4 -0.2
0.0018321823551059912 1.4965964966153618e-05 0.4 -0.2
0.0017291315987870363 1.0903803364783387e-05 0.4 -0.2
0.0014327425264017883 1.5719526767161432e-05 0.4 -0.2
0.0016256985808341313 1.3767661091136044e-05 0.4 -0.2
0.0016445111338267801 1.5437905436052802e-05 0.4 -0.2
