slope error qpv qph
0.0008345666362488325 6.789757982687801e-06 0.4 -0.05
0.000667093650450565 9.51329506861907e-06 0.4 -0.05
0.0007131390720907074 8.095217679377724e-06 0.4 -0.05
0.0008263709000751522 5.802702091950606e-06 0.4 -0.05
0.0008113096934238448 6.040415628680921e-06 0.4 -0.05
0.0008196939299855244 8.217719545089494e-06 0.4 -0.05
0.0007664709860889588 8.225951824582422e-06 0.4 -0.05
0.0010588944264490609 1.0270287568637351e-05 0.4 -0.1
0.0012673457237033043 9.922551791833831e-06 0.4 -0.1
0.0011822320535311754 1.280260451022848e-05 0.4 -0.1
0.0010435173505653759 1.4068696847834895e-05 0.4 -0.1
0.0015452721985942505 1.4439637887403421e-05 0.4 -0.1
0.001323575097635487 1.6606518387991444e-05 0.4 -0.1
0.001212517298701316 1.2411006238738491e-05 0.4 -0.1
0.0013423593213163325 1.333454624454214e-05 0.4 -0.1
0.0014245374328750555 2.1115615161015277e-05 0.4 -0.15
0.0015094086462410733 1.0585911872052162e-05 0.4 -0.15
0.001570167957911941 1.3653662042727126e-05 0.4 -0.15
0.00172120529527137 1.4723943649007436e-05 0.4 -0.15
0.0017132163504908402 1.3066652985843036e-05 0.4 -0.15
0.0015448971612369619 1.5208490304506187e-05 0.4 -0.2
0.0016904117019747218 2.0315123863873756e-05 0.4 -0.2
0.0018066236106236422 1.3008500918063767e-05 0.4 -0.2
0.0017790943686815065 1.3485973110398968e-05 0.4 -0.2
0.0017436234909622489 1.830204726942064e-05 0.4 -0.2
0.0016995602399462188 1.5267491544160096e-05 0.4 -0.2
0.0016767349233040268 1.847745640823703e-05 0.4 -0.2
0.0017770755521974808 1.8556565078880816e-05 0.4 -0.2
0.0017638918195405603 1.603189114970709e-05 0.4 -0.2
0.0019971741707116926 1.5272760990107577e-05 0.4 -0.2
0.001749853762238508 1.9119513031818743e-05 0.4 -0.2
0.0018702274515361792 1.836137390199882e-05 0.4 -0.2
0.0018730496476651675 1.6496704563284904e-05 0.4 -0.2
0.0018550565792802283 1.4038964585202782e-05 0.4 -0.2
0.001654278068619699 2.202316287345518e-05 0.4 -0.2
0.0017197406639530546 1.9403755242557526e-05 0.4 -0.2
0.001965835896122097 1.2220012457762378e-05 0.4 -0.2
0.0018833364705296493 1.173645085440149e-05 0.4 -0.2
0.0017908061097264866 1.762244621048235e-05 0.4 -0.2
0.0019425062519292848 1.557033902148829e-05 0.4 -0.2
0.0017432220078618368 1.5207751703973556e-05 0.4 -0.2
0.0016866005787076115 1.6035317132203315e-05 0.4 -0.2
0.0018099177350472079 1.5259005057836065e-05 0.4 -0.2
0.0016694020203231403 1.9604094710953866e-05 0.4 -0.2
0.0017217354958813582 1.7221491690696374e-05 0.4 -0.2
0.001681124146897299 1.681242168652638e-05 0.4 -0.2
0.0018977383743937963 1.5289510272605788e-05 0.4 -0.25
0.002000490369521029 1.9924235744855814e-05 0.4 -0.25
0.0017712826599974114 2.289771667348213e-05 0.4 -0.3
0.0021092839689442052 2.6137686090643293e-05 0.4 -0.3
0.0022041035740911997 2.4452328049665444e-05 0.4 -0.3
0.0022568554541555507 2.0981623381693082e-05 0.4 -0.3
0.0026984680412069613 2.7562091112077045e-05 0.4 -0.35
0.0026649908938455665 3.273587943810612e-05 0.4 -0.35
0.0028008075681266635 3.249725139820206e-05 0.4 -0.35
0.002832456690122818 3.740570580099171e-05 0.4 -0.35
0.002554817501265261 3.7803398317571245e-05 0.4 -0.35
0.0030550426159529263 3.304628469184496e-05 0.4 -0.35
0.0024227389366098125 3.7744366925950523e-05 0.4 -0.4
0.0031776348247639155 5.488105402840484e-05 0.4 -0.4
0.003017438038971184 5.834454110788411e-05 0.4 -0.4
0.002968394220598417 6.884826753649396e-05 0.4 -0.4
0.003147922513825737 9.430354591991917e-05 0.4 -0.45
0.0051120378186010175 0.00014557193004918891 0.4 -0.45
0.003457365432718355 0.00013409850154560266 0.4 -0.45
0.004470641504299036 0.0001055720440597765 0.4 -0.45
0.0037738693739612643 9.251761939932944e-05 0.4 -0.45
0.003586325646308193 8.369344582594447e-05 0.4 -0.45
0.004262935314374644 0.00017261570629445924 0.4 -0.55
0.0027163784954451174 0.00019344761672759021 0.4 -0.55
0.00508654207689005 0.00016004313350991947 0.4 -0.55
0.0036482192612725664 0.00022721508752629303 0.4 -0.55
0.003789165033450761 0.0001435215138834535 0.4 -0.5
0.004008423197941984 0.00011721577719034312 0.4 -0.5
0.0037432477422551296 0.00015738584548956197 0.4 -0.5
0.004299552852573723 0.00017250843915231863 0.4 -0.5
0.006149496586015595 0.000303048482105108 0.4 -0.6
0.006513363604361491 0.0007154608299038349 0.4 -0.6
0.007522717779166652 0.0008352267705882487 0.4 -0.6
0.004593080341933812 0.0003438765321702074 0.4 -0.65
0.008375289758479969 0.0013226613963782264 0.4 -0.65
0.0057601310597572035 0.00029812199097972643 0.4 -0.65
0.008369921998656831 0.0009570078335267618 0.4 -0.7
0.008923022669920498 0.0010561215127018726 0.4 -0.7
0.00707774403807487 0.0003271972889525831 0.4 -0.7
0.005145533172930644 0.0003276821570173036 0.4 -0.8
0.005939508174862652 0.0003579868530771386 0.4 -0.8
0.0031408761647456194 0.00013057308910323573 0.4 -0.9
0.00197788841896787 8.83934156421945e-05 0.4 -0.9
0.0027331335327304704 0.00010442027592512824 0.4 -0.9
0.0027392576907928428 0.00014024393536766567 0.4 -0.9
0.001914577700970386 0.00016543141388073644 0.4 -1.0
0.0009018906644379798 7.842671009756981e-05 0.4 -1.0
0.0005647641098842432 2.454269145166945e-05 0.4 -1.0
0.0008769831111857385 3.923813005110633e-05 0.4 -1.0
0.0012165995332878029 6.38667387430861e-05 0.4 -1.0
0.0005928791777173115 3.248160946931715e-05 0.4 -1.1
0.000265129104379599 1.382645513317555e-05 0.4 -1.1
0.000289772860482294 1.1430743556484187e-05 0.4 -1.2
0.0008251290407624765 2.744153991782624e-05 0.4 -1.2
0.000375323599950596 2.5697317819756184e-05 0.4 -1.2
0.00034251490204037326 2.0422796793929985e-05 0.4 -1.2
