qpv intensity tune
0.6 4.3699105792 0.1859418538005944
0.6 4.315645952 0.1889604784803032
0.6 4.2415988736 0.185367539189981
0.6 4.3889238016 0.1858308971862574
0.6 4.3199623168 0.1861306929173127
0.6 4.40912896 0.1871605375712079
0.6 4.2602020864 0.1894703689561023
0.6 4.4501147648 0.1871365639289275
0.6 5.5823302656 0.1835342087227772
0.6 5.6302481408 0.1823393733476678
0.6 5.538342912 0.1854363081614063
0.6 5.5681404928 0.1828492970810855
0.6 5.3577416704 0.1848606084063616
0.6 5.5368634368 0.1857394408581224
0.6 5.588174848 0.1855784394295283
0.6 5.4553874432 0.1838472485338363
0.6 7.1254663168 0.1820534399109297
0.6 7.1557709824 0.1840380361696093
0.6 7.2371355648 0.1837095792115992
0.6 7.0904815616 0.1856479896011846
0.6 7.258755072 0.1822122999970427
0.6 7.2974368768 0.1843585700307108
0.6 7.1459774464 0.1839743645768655
0.6 7.1995645952 0.184819762154064
0.6 6.05530112 0.1840131601785566
0.6 6.0446265344 0.1822911639529752
0.6 6.361397248 0.1832895222808464
0.6 6.0606255104 0.1857282392912226
0.6 6.0265488384 0.1812912988898758
0.6 6.2756581376 0.1833878134033941
0.6 6.3510491136 0.1835821088923784
0.6 6.3158788096 0.1832199091319976
0.6 6.3050387456 0.1867102122272914
0.6 8.4038434816 0.1825851872464538
0.6 8.49451008 0.1827823181243201
0.6 8.2932826112 0.1818948921162134
0.6 8.356663296 0.1842986916934367
0.6 8.3881377792 0.1853782446051037
0.6 8.3395395584 0.1829335516016558
0.6 8.4310065152 0.1814308200246172
0.6 8.309297152 0.1840656956582243
0.6 8.3304235008 0.1844250961177771
0.6 8.3777896448 0.1848360626327979
0.6 8.3514892288 0.1815385940499694
0.8 3.4007922688 0.1888341266548914
0.8 3.3429151744 0.1888109969246812
0.8 3.2545677312 0.1907226474324394
0.8 3.3329258496 0.1907046975173482
0.8 3.3006338048 0.1953798931391585
0.8 3.2755073024 0.1867052840261056
0.8 3.289555968 0.1889719571940241
0.8 3.3715572736 0.1911629641496187
0.8 3.2827209728 0.1863578899796145
0.8 3.315862528 0.1898166832503719
0.8 3.362325504 0.1939024293326363
0.8 3.374326784 0.1905692616446846
0.8 4.3790139392 0.1876534887595923
0.8 4.2629963776 0.1877977363532723
0.8 4.3164102656 0.1902532078914297
0.8 4.3669209088 0.1894641739580745
0.8 4.363020288 0.1915713995475866
0.8 4.286789632 0.1966617559182669
0.8 4.3068792832 0.1905199563996679
0.8 4.3335286784 0.186800208404451
0.8 4.4053078016 0.1900461384106241
0.8 4.37664768 0.1866927668373493
0.8 4.4106387456 0.1885068793543043
0.8 4.3289862144 0.1905179109381934
0.8 4.3938205696 0.1882389469574008
0.8 4.3939426304 0.1899295357848347
0.8 4.3111223296 0.1914521733438474
0.8 5.4438395904 0.1884549928699372
0.8 5.5809359872 0.188222921325759
0.8 5.5252353024 0.1887510962977266
0.8 5.5664840704 0.186837006780008
0.8 5.6148307968 0.1871586873508237
0.8 5.5447871488 0.1886532481383534
0.8 5.5585124352 0.1882613895403968
0.8 7.0813646848 0.1881219645814991
0.8 7.2171175936 0.1878974856219034
0.8 7.2614035456 0.1871881280089873
0.8 7.1759126528 0.188016714774013
0.8 7.1474561024 0.1847806073229189
0.8 7.1806550016 0.1892496925098594
0.8 7.09935104 0.1883245053063458
0.8 7.199318016 0.1851345768841264
0.8 7.0810574848 0.1860214210018436
0.8 6.2879158272 0.1882315477269516
0.8 6.2916112384 0.1854004880551604
0.8 6.3385452544 0.1871093100181498
0.8 6.3466151936 0.186307612715832
0.8 5.9767353344 0.1910604589801726
0.8 6.0221034496 0.1884137731180727
0.8 5.8928136192 0.1879527503786011
0.8 5.9784654848 0.1877072960925574
0.8 6.318651392 0.1886017059057186
0.8 6.2581661696 0.1869561641098137
0.8 6.3054696448 0.1893368266448682
0.8 8.3112681472 0.1825509602037225
0.8 8.3375071232 0.1903015045578872
0.8 8.2829975552 0.1875713912447211
0.8 8.3428663296 0.1882328056197149
0.8 8.3254960128 0.1880686535035042
0.8 8.2554028032 0.1855200720731358
0.8 8.225406976 0.1888160532620462
0.8 8.2539864064 0.1897537084165298
0.8 3.7320380416 0.1914359198031709
0.8 3.864672256 0.1895648928867749
0.8 4.0155738112 0.1875581921457937
0.8 4.0330768384 0.1912533951524505
0.8 3.9838138368 0.1884514108946931
0.8 4.0194011136 0.1901395887806531
1.0 3.3385928704 0.1932725602289624
1.0 3.3663916032 0.1929132595422651
1.0 3.3597763584 0.1918973374178952
1.0 3.3726457856 0.1916030249482441
1.0 3.3525444608 0.195004632097741
1.0 3.3033848832 0.1973353590261793
1.0 3.3514006528 0.1952728295531468
1.0 3.3424504832 0.1925079529550052
1.0 3.298567168 0.193279733024562
1.0 3.2750729216 0.1944151608581887
1.0 3.3502455808 0.1946648425472489
1.0 4.3532017664 0.1996965621984135
1.0 4.35897344 0.1941635139033298
1.0 4.354357248 0.1976899673223584
1.0 4.326449152 0.1932077824076306
1.0 4.2868576256 0.1944277935640987
1.0 4.3473268736 0.1972250663848648
1.0 4.2809393152 0.192923618464894
1.0 4.427677696 0.2028387174668302
1.0 4.377894912 0.1966444242174889
1.0 4.389871616 0.1931634893923571
1.0 5.3367484416 0.190419180862255
1.0 5.39431936 0.1928277643474149
1.0 5.5475441664 0.1912894459391994
1.0 5.476558848 0.1907989571560948
1.0 5.7017950208 0.1929118518722836
1.0 5.5033974784 0.1925621138123275
1.0 5.5600709632 0.1935335848887686
1.0 5.5794262016 0.1974131337361375
1.0 5.5226494976 0.1918830607006293
1.0 5.5664652288 0.1909363075825855
1.0 5.46548736 0.1882148601271793
1.0 5.4796468224 0.1942518286837965
1.0 5.5609573376 0.1906575580273198
1.0 5.4916104192 0.1927964309533655
1.0 5.5443038208 0.1943963818613305
1.0 7.1785603072 0.1872060762140237
1.0 7.0916513792 0.1922260896846882
1.0 7.1170285568 0.1897504904470998
1.0 7.03442944 0.1955485965368783
1.0 7.1839186944 0.1932952282443621
1.0 7.229374464 0.1911159706628944
1.0 7.2683651072 0.1938183512425529
1.0 7.224078336 0.1897849545388142
1.0 7.027040256 0.1911730813058717
1.0 7.09953536 0.1928705166622327
1.0 7.166795776 0.1918878441368267
1.0 5.855594496 0.1907450515097176
1.0 6.2759047168 0.1949496829640986
1.0 5.9988860928 0.1909669196872911
1.0 6.3174811648 0.1918714408189319
1.0 5.9983659008 0.192904755970185
1.0 6.3124299776 0.1918552771445863
1.0 5.8733002752 0.2007071654625149
1.0 6.301650944 0.195208453653673
1.0 5.9480748032 0.1919047055135525
1.0 6.235807744 0.1891047374104675
1.0 6.3058386944 0.1950141451918588
1.0 6.4090710016 0.1926529141870077
1.0 6.2942593024 0.189970091445742
1.0 7.6155068416 0.1910756051129129
1.0 7.3724575744 0.1930252787493077
1.0 7.7503348736 0.1901936380716381
1.0 8.2554642432 0.1940537095121597
1.0 8.427126784 0.1931384914567031
1.0 8.3344285696 0.1939922503765919
1.0 8.1571602432 0.193568394057759
1.0 8.4756619264 0.1921597947498642
1.0 8.2834276352 0.1914334660513583
1.0 8.1995988992 0.1938745202939474
1.0 8.1049911296 0.1887900038195595
1.0 8.3264208896 0.1915470337425544
1.0 8.2099470336 0.1911406058310498
1.0 8.4433256448 0.1958406276754198
